data_somministrazione,area,fascia_anagrafica,vaccinazioni,booster
2021-10-20,BAS,40-49,88,13
2021-10-20,BAS,50-59,78,12
2021-10-20,BAS,60-69,47,42
2021-10-20,BAS,70-79,19,9
2021-10-20,BAS,80-89,8,265
2021-10-20,BAS,90+,1,57
2021-10-20,CAL,05-11,0,0
2021-10-20,CAL,12-19,349,1
2021-10-20,CAL,20-29,482,11
2021-10-20,CAL,30-39,559,20
2021-10-20,CAL,40-49,511,13
2021-10-20,CAL,50-59,428,36
2021-10-20,CAL,60-69,194,104
2021-10-20,CAL,70-79,95,58
2021-10-20,CAL,80-89,29,246
2021-10-20,CAL,90+,4,35
2021-10-20,CAM,05-11,0,0
2021-10-20,CAM,12-19,874,7
2021-10-20,CAM,20-29,1260,130
2021-10-20,CAM,30-39,1453,283
2021-10-20,CAM,40-49,1147,382
2021-10-20,CAM,50-59,905,765
2021-10-20,CAM,60-69,537,958
2021-10-20,CAM,70-79,220,517
2021-10-20,CAM,80-89,87,1770
2021-10-20,CAM,90+,11,275
2021-10-20,EMR,05-11,0,0
2021-10-20,EMR,12-19,450,2
2021-10-20,EMR,20-29,951,60
2021-10-20,EMR,30-39,1119,97
2021-10-20,EMR,40-49,1074,126
2021-10-20,EMR,50-59,751,217
2021-10-20,EMR,60-69,264,252
2021-10-20,EMR,70-79,101,222
2021-10-20,EMR,80-89,31,3155
2021-10-20,EMR,90+,12,988
2021-10-20,FVG,05-11,0,0
2021-10-20,FVG,12-19,169,0
2021-10-20,FVG,20-29,422,59
2021-10-20,FVG,30-39,480,70
2021-10-20,FVG,40-49,499,79
2021-10-20,FVG,50-59,422,124
2021-10-20,FVG,60-69,163,122
2021-10-20,FVG,70-79,70,67
2021-10-20,FVG,80-89,32,750
2021-10-20,FVG,90+,3,96
2021-10-20,LAZ,05-11,0,0
2021-10-20,LAZ,12-19,596,2
2021-10-20,LAZ,20-29,1128,187
2021-10-20,LAZ,30-39,1475,317
2021-10-20,LAZ,40-49,1300,421
2021-10-20,LAZ,50-59,935,556
2021-10-20,LAZ,60-69,389,851
2021-10-20,LAZ,70-79,131,1074
2021-10-20,LAZ,80-89,56,3102
2021-10-20,LAZ,90+,18,719
2021-10-20,LIG,05-11,0,0
2021-10-20,LIG,12-19,225,1
2021-10-20,LIG,20-29,522,28
2021-10-20,LIG,30-39,540,62
2021-10-20,LIG,40-49,523,99
2021-10-20,LIG,50-59,499,178
2021-10-20,LIG,60-69,218,168
2021-10-20,LIG,70-79,75,80
2021-10-20,LIG,80-89,29,823
2021-10-20,LIG,90+,9,204
2021-10-20,LOM,05-11,0,0
2021-10-20,LOM,12-19,1412,17
2021-10-20,LOM,20-29,2468,741
2021-10-20,LOM,30-39,2691,927
2021-10-20,LOM,40-49,2588,1144
2021-10-20,LOM,50-59,1976,1673
2021-10-20,LOM,60-69,650,1385
2021-10-20,LOM,70-79,256,790
2021-10-20,LOM,80-89,138,6392
2021-10-20,LOM,90+,43,1809
2021-10-20,MAR,05-11,0,0
2021-10-20,MAR,12-19,231,4
2021-10-20,MAR,20-29,445,14
2021-10-20,MAR,30-39,565,28
2021-10-20,MAR,40-49,508,59
2021-10-20,MAR,50-59,410,69
2021-10-20,MAR,60-69,147,166
2021-10-20,MAR,70-79,71,124
2021-10-20,MAR,80-89,25,870
2021-10-20,MAR,90+,13,159
2021-10-20,MOL,05-11,0,0
2021-10-20,MOL,12-19,12,0
2021-10-20,MOL,20-29,36,2
2021-10-20,MOL,30-39,43,4
2021-10-20,MOL,40-49,37,8
2021-10-20,MOL,50-59,28,15
2021-10-20,MOL,60-69,12,71
2021-10-20,MOL,70-79,4,55
2021-10-20,MOL,80-89,4,462
2021-10-20,MOL,90+,1,60
2021-10-20,PAB,05-11,0,0
2021-10-20,PAB,12-19,104,0
2021-10-20,PAB,20-29,156,6
2021-10-20,PAB,30-39,165,7
2021-10-20,PAB,40-49,142,17
2021-10-20,PAB,50-59,101,27
2021-10-20,PAB,60-69,30,60
2021-10-20,PAB,70-79,3,51
2021-10-20,PAB,80-89,15,418
2021-10-20,PAB,90+,4,104
2021-10-20,PAT,05-11,0,0
2021-10-20,PAT,12-19,96,2
2021-10-20,PAT,20-29,152,9
2021-10-20,PAT,30-39,180,20
2021-10-20,PAT,40-49,184,28
2021-10-20,PAT,50-59,127,36
2021-10-20,PAT,60-69,38,43
2021-10-20,PAT,70-79,12,89
2021-10-20,PAT,80-89,10,378
2021-10-20,PAT,90+,4,181
2021-10-20,PIE,05-11,0,0
2021-10-20,PIE,12-19,630,3
2021-10-20,PIE,20-29,1043,140
2021-10-20,PIE,30-39,1227,259
2021-10-20,PIE,40-49,1184,420
2021-10-20,PIE,50-59,992,683
2021-10-20,PIE,60-69,350,692
2021-10-20,PIE,70-79,163,510
2021-10-20,PIE,80-89,100,5624
2021-10-20,PIE,90+,43,945
2021-10-20,PUG,05-11,0,0
2021-10-20,PUG,12-19,608,2
2021-10-20,PUG,20-29,938,189
2021-10-20,PUG,30-39,1040,298
2021-10-20,PUG,40-49,819,334
2021-10-20,PUG,50-59,646,455
2021-10-20,PUG,60-69,339,558
2021-10-20,PUG,70-79,103,273
2021-10-20,PUG,80-89,36,2441
2021-10-20,PUG,90+,10,364
2021-10-20,SAR,05-11,0,0
2021-10-20,SAR,12-19,142,0
2021-10-20,SAR,20-29,211,34
2021-10-20,SAR,30-39,293,88
2021-10-20,SAR,40-49,319,123
2021-10-20,SAR,50-59,235,182
2021-10-20,SAR,60-69,125,315
2021-10-20,SAR,70-79,64,153
2021-10-20,SAR,80-89,24,488
2021-10-20,SAR,90+,9,137
2021-10-20,SIC,05-11,0,0
2021-10-20,SIC,12-19,771,2
2021-10-20,SIC,20-29,1118,70
2021-10-20,SIC,30-39,1245,99
2021-10-20,SIC,40-49,1224,136
2021-10-20,SIC,50-59,1047,253
2021-10-20,SIC,60-69,642,550
2021-10-20,SIC,70-79,315,441
2021-10-20,SIC,80-89,146,979
2021-10-20,SIC,90+,28,187
2021-10-20,TOS,05-11,0,0
2021-10-20,TOS,12-19,925,30
2021-10-20,TOS,20-29,986,837
2021-10-20,TOS,30-39,1236,900
2021-10-20,TOS,40-49,1226,1108
2021-10-20,TOS,50-59,1044,1513
2021-10-20,TOS,60-69,432,1112
2021-10-20,TOS,70-79,182,476
2021-10-20,TOS,80-89,67,4326
2021-10-20,TOS,90+,17,2299
2021-10-20,UMB,05-11,0,0
2021-10-20,UMB,12-19,113,0
2021-10-20,UMB,20-29,196,4
2021-10-20,UMB,30-39,188,13
2021-10-20,UMB,40-49,171,17
2021-10-20,UMB,50-59,141,24
2021-10-20,UMB,60-69,53,33
2021-10-20,UMB,70-79,25,47
2021-10-20,UMB,80-89,7,931
2021-10-20,UMB,90+,4,169
2021-10-20,VDA,05-11,0,0
2021-10-20,VDA,12-19,8,0
2021-10-20,VDA,20-29,74,0
2021-10-20,VDA,30-39,59,0
2021-10-20,VDA,40-49,63,0
2021-10-20,VDA,50-59,59,0
2021-10-20,VDA,60-69,22,0
2021-10-20,VDA,70-79,6,0
2021-10-20,VDA,80-89,2,0
2021-10-20,VDA,90+,0,0
2021-10-20,VEN,05-11,0,0
2021-10-20,VEN,12-19,559,3
2021-10-20,VEN,20-29,1129,203
2021-10-20,VEN,30-39,1378,349
2021-10-20,VEN,40-49,1274,374
2021-10-20,VEN,50-59,1016,495
2021-10-20,VEN,60-69,240,427
2021-10-20,VEN,70-79,109,295
2021-10-20,VEN,80-89,42,1677
2021-10-20,VEN,90+,11,367
2021-10-21,ABR,05-11,0,0
2021-10-21,ABR,12-19,153,1
2021-10-21,ABR,20-29,247,35
2021-10-21,ABR,30-39,288,60
2021-10-21,ABR,40-49,287,64
2021-10-21,ABR,50-59,216,102
2021-10-21,ABR,60-69,110,96
2021-10-21,ABR,70-79,47,54
2021-10-21,ABR,80-89,19,785
2021-10-21,ABR,90+,12,185
2021-10-21,BAS,05-11,0,0
2021-10-21,BAS,12-19,61,0
2021-10-21,BAS,20-29,81,7
2021-10-21,BAS,30-39,86,2
2021-10-21,BAS,40-49,87,12
2021-10-21,BAS,50-59,60,23
2021-10-21,BAS,60-69,50,38
2021-10-21,BAS,70-79,19,7
2021-10-21,BAS,80-89,4,142
2021-10-21,BAS,90+,2,25
2021-10-21,CAL,05-11,0,0
2021-10-21,CAL,12-19,289,0
2021-10-21,CAL,20-29,350,14
2021-10-21,CAL,30-39,438,29
2021-10-21,CAL,40-49,418,36
2021-10-21,CAL,50-59,349,76
2021-10-21,CAL,60-69,179,119
2021-10-21,CAL,70-79,92,126
2021-10-21,CAL,80-89,29,359
2021-10-21,CAL,90+,2,84
2021-10-21,CAM,05-11,0,0
2021-10-21,CAM,12-19,706,1
2021-10-21,CAM,20-29,1097,94
2021-10-21,CAM,30-39,1283,202
2021-10-21,CAM,40-49,1042,286
2021-10-21,CAM,50-59,799,469
2021-10-21,CAM,60-69,449,1041
2021-10-21,CAM,70-79,205,1260
2021-10-21,CAM,80-89,65,1681
2021-10-21,CAM,90+,9,264
2021-10-21,EMR,05-11,0,0
2021-10-21,EMR,12-19,492,2
2021-10-21,EMR,20-29,1127,56
2021-10-21,EMR,30-39,1387,111
2021-10-21,EMR,40-49,1241,154
2021-10-21,EMR,50-59,940,214
2021-10-21,EMR,60-69,275,295
2021-10-21,EMR,70-79,93,248
2021-10-21,EMR,80-89,60,4303
2021-10-21,EMR,90+,23,1254
2021-10-21,FVG,05-11,0,0
2021-10-21,FVG,12-19,144,0
2021-10-21,FVG,20-29,311,35
2021-10-21,FVG,30-39,330,47
2021-10-21,FVG,40-49,382,76
2021-10-21,FVG,50-59,325,111
2021-10-21,FVG,60-69,135,81
2021-10-21,FVG,70-79,42,33
2021-10-21,FVG,80-89,19,311
2021-10-21,FVG,90+,7,30
2021-10-21,LAZ,05-11,0,0
2021-10-21,LAZ,12-19,728,7
2021-10-21,LAZ,20-29,1375,216
2021-10-21,LAZ,30-39,1791,310
2021-10-21,LAZ,40-49,1524,472
2021-10-21,LAZ,50-59,1168,684
2021-10-21,LAZ,60-69,464,857
2021-10-21,LAZ,70-79,167,1021
2021-10-21,LAZ,80-89,78,2915
2021-10-21,LAZ,90+,21,670
2021-10-21,LIG,05-11,0,0
2021-10-21,LIG,12-19,254,2
2021-10-21,LIG,20-29,434,53
2021-10-21,LIG,30-39,433,65
2021-10-21,LIG,40-49,457,102
2021-10-21,LIG,50-59,408,236
2021-10-21,LIG,60-69,176,215
2021-10-21,LIG,70-79,64,111
2021-10-21,LIG,80-89,30,946
2021-10-21,LIG,90+,9,222
2021-10-21,LOM,05-11,0,0
2021-10-21,LOM,12-19,1247,17
2021-10-21,LOM,20-29,2225,634
2021-10-21,LOM,30-39,2611,882
2021-10-21,LOM,40-49,2538,1172
2021-10-21,LOM,50-59,1903,1667
2021-10-21,LOM,60-69,576,1340
2021-10-21,LOM,70-79,210,841
2021-10-21,LOM,80-89,102,6709
2021-10-21,LOM,90+,38,1869
2021-10-21,MAR,05-11,0,0
2021-10-21,MAR,12-19,228,3
2021-10-21,MAR,20-29,412,23
2021-10-21,MAR,30-39,517,36
2021-10-21,MAR,40-49,510,69
2021-10-21,MAR,50-59,374,113
2021-10-21,MAR,60-69,141,211
2021-10-21,MAR,70-79,30,153
2021-10-21,MAR,80-89,23,873
2021-10-21,MAR,90+,11,219
2021-10-21,MOL,05-11,0,0
2021-10-21,MOL,12-19,72,0
2021-10-21,MOL,20-29,45,6
2021-10-21,MOL,30-39,54,15
2021-10-21,MOL,40-49,48,20
2021-10-21,MOL,50-59,30,37
2021-10-21,MOL,60-69,16,85
2021-10-21,MOL,70-79,14,74
2021-10-21,MOL,80-89,8,356
2021-10-21,MOL,90+,2,96
2021-10-21,PAB,05-11,0,0
2021-10-21,PAB,12-19,130,0
2021-10-21,PAB,20-29,227,7
2021-10-21,PAB,30-39,234,8
2021-10-21,PAB,40-49,186,16
2021-10-21,PAB,50-59,172,35
2021-10-21,PAB,60-69,44,50
2021-10-21,PAB,70-79,19,45
2021-10-21,PAB,80-89,9,231
2021-10-21,PAB,90+,4,46
2021-10-21,PAT,05-11,0,0
2021-10-21,PAT,12-19,86,2
2021-10-21,PAT,20-29,217,24
2021-10-21,PAT,30-39,252,51
2021-10-21,PAT,40-49,234,73
2021-10-21,PAT,50-59,173,87
2021-10-21,PAT,60-69,68,70
2021-10-21,PAT,70-79,28,82
2021-10-21,PAT,80-89,7,502
2021-10-21,PAT,90+,7,227
2021-10-21,PIE,05-11,0,0
2021-10-21,PIE,12-19,667,1
2021-10-21,PIE,20-29,1318,155
2021-10-21,PIE,30-39,1433,332
2021-10-21,PIE,40-49,1467,594
2021-10-21,PIE,50-59,1180,987
2021-10-21,PIE,60-69,404,838
2021-10-21,PIE,70-79,185,455
2021-10-21,PIE,80-89,69,5843
2021-10-21,PIE,90+,24,983
2021-10-21,PUG,05-11,0,0
2021-10-21,PUG,12-19,956,0
2021-10-21,PUG,20-29,1247,194
2021-10-21,PUG,30-39,1538,297
2021-10-21,PUG,40-49,1248,331
2021-10-21,PUG,50-59,941,536
2021-10-21,PUG,60-69,379,682
2021-10-21,PUG,70-79,130,271
2021-10-21,PUG,80-89,39,3017
2021-10-21,PUG,90+,11,411
2021-10-21,SAR,05-11,0,0
2021-10-21,SAR,12-19,200,0
2021-10-21,SAR,20-29,239,35
2021-10-21,SAR,30-39,358,121
2021-10-21,SAR,40-49,379,181
2021-10-21,SAR,50-59,316,273
2021-10-21,SAR,60-69,145,345
2021-10-21,SAR,70-79,92,284
2021-10-21,SAR,80-89,44,956
2021-10-21,SAR,90+,18,205
2021-10-21,SIC,05-11,0,0
2021-10-21,SIC,12-19,660,2
2021-10-21,SIC,20-29,995,94
2021-10-21,SIC,30-39,1159,188
2021-10-21,SIC,40-49,1012,198
2021-10-21,SIC,50-59,929,354
2021-10-21,SIC,60-69,532,802
2021-10-21,SIC,70-79,309,636
2021-10-21,SIC,80-89,118,1205
2021-10-21,SIC,90+,27,197
2021-10-21,TOS,05-11,0,0
2021-10-21,TOS,12-19,1058,9
2021-10-21,TOS,20-29,884,418
2021-10-21,TOS,30-39,1260,431
2021-10-21,TOS,40-49,1264,527
2021-10-21,TOS,50-59,1014,751
2021-10-21,TOS,60-69,418,755
2021-10-21,TOS,70-79,173,456
2021-10-21,TOS,80-89,76,4762
2021-10-21,TOS,90+,14,2286
2021-10-21,UMB,05-11,0,0
2021-10-21,UMB,12-19,139,0
2021-10-21,UMB,20-29,198,1
2021-10-21,UMB,30-39,253,11
2021-10-21,UMB,40-49,232,15
2021-10-21,UMB,50-59,167,21
2021-10-21,UMB,60-69,88,50
2021-10-21,UMB,70-79,28,32
2021-10-21,UMB,80-89,9,737
2021-10-21,UMB,90+,0,119
2021-10-21,VDA,05-11,0,0
2021-10-21,VDA,12-19,18,0
2021-10-21,VDA,20-29,35,1
2021-10-21,VDA,30-39,41,0
2021-10-21,VDA,40-49,40,3
2021-10-21,VDA,50-59,32,2
2021-10-21,VDA,60-69,19,3
2021-10-21,VDA,70-79,4,21
2021-10-21,VDA,80-89,1,213
2021-10-21,VDA,90+,0,76
2021-10-21,VEN,05-11,0,0
2021-10-21,VEN,12-19,657,1
2021-10-21,VEN,20-29,1387,149
2021-10-21,VEN,30-39,1727,262
2021-10-21,VEN,40-49,1600,319
2021-10-21,VEN,50-59,1280,464
2021-10-21,VEN,60-69,314,565
2021-10-21,VEN,70-79,96,475
2021-10-21,VEN,80-89,46,1856
2021-10-21,VEN,90+,12,333
2021-10-22,ABR,05-11,0,0
2021-10-22,ABR,12-19,206,0
2021-10-22,ABR,20-29,239,37
2021-10-22,ABR,30-39,316,112
2021-10-22,ABR,40-49,319,142
2021-10-22,ABR,50-59,228,194
2021-10-22,ABR,60-69,107,187
2021-10-22,ABR,70-79,44,91
2021-10-22,ABR,80-89,14,689
2021-10-22,ABR,90+,5,128
2021-10-22,BAS,05-11,0,0
2021-10-22,BAS,12-19,54,0
2021-10-22,BAS,20-29,87,4
2021-10-22,BAS,30-39,96,11
2021-10-22,BAS,40-49,86,27
2021-10-22,BAS,50-59,49,34
2021-10-22,BAS,60-69,56,51
2021-10-22,BAS,70-79,11,21
2021-10-22,BAS,80-89,5,137
2021-10-22,BAS,90+,0,49
2021-10-22,CAL,05-11,0,0
2021-10-22,CAL,12-19,437,0
2021-10-22,CAL,20-29,511,13
2021-10-22,CAL,30-39,653,41
2021-10-22,CAL,40-49,516,47
2021-10-22,CAL,50-59,481,56
2021-10-22,CAL,60-69,249,157
2021-10-22,CAL,70-79,101,97
2021-10-22,CAL,80-89,36,292
2021-10-22,CAL,90+,4,77
2021-10-22,CAM,05-11,0,0
2021-10-22,CAM,12-19,881,4
2021-10-22,CAM,20-29,1065,156
2021-10-22,CAM,30-39,1361,259
2021-10-22,CAM,40-49,1179,327
2021-10-22,CAM,50-59,812,498
2021-10-22,CAM,60-69,427,724
2021-10-22,CAM,70-79,200,1891
2021-10-22,CAM,80-89,80,1823
2021-10-22,CAM,90+,11,272
2021-10-22,EMR,05-11,0,0
2021-10-22,EMR,12-19,515,4
2021-10-22,EMR,20-29,1091,63
2021-10-22,EMR,30-39,1374,112
2021-10-22,EMR,40-49,1296,178
2021-10-22,EMR,50-59,869,319
2021-10-22,EMR,60-69,298,419
2021-10-22,EMR,70-79,109,279
2021-10-22,EMR,80-89,48,3818
2021-10-22,EMR,90+,18,969
2021-10-22,FVG,05-11,0,0
2021-10-22,FVG,12-19,238,0
2021-10-22,FVG,20-29,401,17
2021-10-22,FVG,30-39,415,23
2021-10-22,FVG,40-49,478,36
2021-10-22,FVG,50-59,402,54
2021-10-22,FVG,60-69,150,61
2021-10-22,FVG,70-79,47,34
2021-10-22,FVG,80-89,18,277
2021-10-22,FVG,90+,4,32
2021-10-22,LAZ,05-11,0,0
2021-10-22,LAZ,12-19,469,6
2021-10-22,LAZ,20-29,760,175
2021-10-22,LAZ,30-39,884,316
2021-10-22,LAZ,40-49,912,434
2021-10-22,LAZ,50-59,619,670
2021-10-22,LAZ,60-69,304,851
2021-10-22,LAZ,70-79,98,1085
2021-10-22,LAZ,80-89,54,2683
2021-10-22,LAZ,90+,14,576
2021-10-22,LIG,05-11,0,0
2021-10-22,LIG,12-19,313,1
2021-10-22,LIG,20-29,413,29
2021-10-22,LIG,30-39,502,54
2021-10-22,LIG,40-49,453,90
2021-10-22,LIG,50-59,396,171
2021-10-22,LIG,60-69,162,248
2021-10-22,LIG,70-79,56,184
2021-10-22,LIG,80-89,24,774
2021-10-22,LIG,90+,5,231
2021-10-22,LOM,05-11,0,0
2021-10-22,LOM,12-19,1377,10
2021-10-22,LOM,20-29,2098,645
2021-10-22,LOM,30-39,2601,922
2021-10-22,LOM,40-49,2474,1306
2021-10-22,LOM,50-59,1838,1843
2021-10-22,LOM,60-69,607,1409
2021-10-22,LOM,70-79,227,748
2021-10-22,LOM,80-89,93,6162
2021-10-22,LOM,90+,28,1483
2021-10-22,MAR,05-11,0,0
2021-10-22,MAR,12-19,243,0
2021-10-22,MAR,20-29,424,30
2021-10-22,MAR,30-39,517,54
2021-10-22,MAR,40-49,546,61
2021-10-22,MAR,50-59,402,61
2021-10-22,MAR,60-69,124,188
2021-10-22,MAR,70-79,43,144
2021-10-22,MAR,80-89,29,767
2021-10-22,MAR,90+,10,181
2021-10-22,MOL,05-11,0,0
2021-10-22,MOL,12-19,40,0
2021-10-22,MOL,20-29,39,4
2021-10-22,MOL,30-39,42,9
2021-10-22,MOL,40-49,35,14
2021-10-22,MOL,50-59,39,26
2021-10-22,MOL,60-69,16,72
2021-10-22,MOL,70-79,7,64
2021-10-22,MOL,80-89,11,298
2021-10-22,MOL,90+,1,58
2021-10-22,PAB,05-11,0,0
2021-10-22,PAB,12-19,199,1
2021-10-22,PAB,20-29,285,12
2021-10-22,PAB,30-39,277,42
2021-10-22,PAB,40-49,203,57
2021-10-22,PAB,50-59,193,104
2021-10-22,PAB,60-69,68,98
2021-10-22,PAB,70-79,31,61
2021-10-22,PAB,80-89,12,212
2021-10-22,PAB,90+,3,38
2021-10-22,PAT,05-11,0,0
2021-10-22,PAT,12-19,90,2
2021-10-22,PAT,20-29,165,20
2021-10-22,PAT,30-39,168,32
2021-10-22,PAT,40-49,181,51
2021-10-22,PAT,50-59,133,60
2021-10-22,PAT,60-69,48,95
2021-10-22,PAT,70-79,9,131
2021-10-22,PAT,80-89,10,499
2021-10-22,PAT,90+,5,367
2021-10-22,PIE,05-11,0,0
2021-10-22,PIE,12-19,745,7
2021-10-22,PIE,20-29,1179,168
2021-10-22,PIE,30-39,1381,284
2021-10-22,PIE,40-49,1315,539
2021-10-22,PIE,50-59,1092,942
2021-10-22,PIE,60-69,361,870
2021-10-22,PIE,70-79,161,496
2021-10-22,PIE,80-89,75,5109
2021-10-22,PIE,90+,34,1142
2021-10-22,PUG,05-11,0,0
2021-10-22,PUG,12-19,562,2
2021-10-22,PUG,20-29,862,135
2021-10-22,PUG,30-39,1024,252
2021-10-22,PUG,40-49,799,321
2021-10-22,PUG,50-59,594,377
2021-10-22,PUG,60-69,246,477
2021-10-22,PUG,70-79,81,224
2021-10-22,PUG,80-89,52,2407
2021-10-22,PUG,90+,7,349
2021-10-22,SAR,05-11,0,0
2021-10-22,SAR,12-19,279,0
2021-10-22,SAR,20-29,354,25
2021-10-22,SAR,30-39,547,88
2021-10-22,SAR,40-49,570,139
2021-10-22,SAR,50-59,518,219
2021-10-22,SAR,60-69,257,326
2021-10-22,SAR,70-79,119,193
2021-10-22,SAR,80-89,35,647
2021-10-22,SAR,90+,20,136
2021-10-22,SIC,05-11,0,0
2021-10-22,SIC,12-19,811,3
2021-10-22,SIC,20-29,881,72
2021-10-22,SIC,30-39,1208,131
2021-10-22,SIC,40-49,1240,176
2021-10-22,SIC,50-59,961,309
2021-10-22,SIC,60-69,577,674
2021-10-22,SIC,70-79,283,574
2021-10-22,SIC,80-89,130,1101
2021-10-22,SIC,90+,33,173
2021-10-22,TOS,05-11,0,0
2021-10-22,TOS,12-19,734,8
2021-10-22,TOS,20-29,833,441
2021-10-22,TOS,30-39,1123,619
2021-10-22,TOS,40-49,1215,719
2021-10-22,TOS,50-59,929,1015
2021-10-22,TOS,60-69,368,830
2021-10-22,TOS,70-79,152,452
2021-10-22,TOS,80-89,68,3772
2021-10-22,TOS,90+,24,1511
2021-10-22,UMB,05-11,0,0
2021-10-22,UMB,12-19,100,0
2021-10-22,UMB,20-29,136,4
2021-10-22,UMB,30-39,174,20
2021-10-22,UMB,40-49,170,18
2021-10-22,UMB,50-59,136,35
2021-10-22,UMB,60-69,49,69
2021-10-22,UMB,70-79,13,47
2021-10-22,UMB,80-89,9,775
2021-10-22,UMB,90+,0,118
2021-10-22,VDA,05-11,0,0
2021-10-22,VDA,12-19,31,0
2021-10-22,VDA,20-29,41,0
2021-10-22,VDA,30-39,45,0
2021-10-22,VDA,40-49,59,0
2021-10-22,VDA,50-59,45,0
2021-10-22,VDA,60-69,11,0
2021-10-22,VDA,70-79,3,0
2021-10-22,VDA,80-89,2,0
2021-10-22,VDA,90+,0,0
2021-10-22,VEN,05-11,0,0
2021-10-22,VEN,12-19,780,2
2021-10-22,VEN,20-29,1147,175
2021-10-22,VEN,30-39,1447,290
2021-10-22,VEN,40-49,1553,392
2021-10-22,VEN,50-59,1163,677
2021-10-22,VEN,60-69,290,680
2021-10-22,VEN,70-79,98,494
2021-10-22,VEN,80-89,58,1568
2021-10-22,VEN,90+,9,344
2021-10-23,ABR,05-11,0,0
2021-10-23,ABR,12-19,150,1
2021-10-23,ABR,20-29,119,21
2021-10-23,ABR,30-39,196,58
2021-10-23,ABR,40-49,200,70
2021-10-23,ABR,50-59,175,112
2021-10-23,ABR,60-69,86,140
2021-10-23,ABR,70-79,23,32
2021-10-23,ABR,80-89,8,483
2021-10-23,ABR,90+,3,83
2021-10-23,BAS,05-11,0,0
2021-10-23,BAS,12-19,86,1
2021-10-23,BAS,20-29,59,6
2021-10-23,BAS,30-39,113,16
2021-10-23,BAS,40-49,97,22
2021-10-23,BAS,50-59,104,37
2021-10-23,BAS,60-69,64,58
2021-10-23,BAS,70-79,11,20
2021-10-23,BAS,80-89,4,273
2021-10-23,BAS,90+,1,51
2021-10-23,CAL,05-11,0,0
2021-10-23,CAL,12-19,284,0
2021-10-23,CAL,20-29,316,10
2021-10-23,CAL,30-39,376,9
2021-10-23,CAL,40-49,363,24
2021-10-23,CAL,50-59,299,57
2021-10-23,CAL,60-69,173,127
2021-10-23,CAL,70-79,73,85
2021-10-23,CAL,80-89,31,255
2021-10-23,CAL,90+,4,49
2021-10-23,CAM,05-11,0,0
2021-10-23,CAM,12-19,722,0
2021-10-23,CAM,20-29,801,118
2021-10-23,CAM,30-39,1058,195
2021-10-23,CAM,40-49,961,243
2021-10-23,CAM,50-59,775,1239
2021-10-23,CAM,60-69,361,770
2021-10-23,CAM,70-79,112,645
2021-10-23,CAM,80-89,48,1754
2021-10-23,CAM,90+,11,257
2021-10-23,EMR,05-11,0,0
2021-10-23,EMR,12-19,574,5
2021-10-23,EMR,20-29,1084,104
2021-10-23,EMR,30-39,1335,221
2021-10-23,EMR,40-49,1453,296
2021-10-23,EMR,50-59,922,416
2021-10-23,EMR,60-69,242,505
2021-10-23,EMR,70-79,82,192
2021-10-23,EMR,80-89,26,3595
2021-10-23,EMR,90+,8,851
2021-10-23,FVG,05-11,0,0
2021-10-23,FVG,12-19,341,0
2021-10-23,FVG,20-29,590,47
2021-10-23,FVG,30-39,696,51
2021-10-23,FVG,40-49,729,54
2021-10-23,FVG,50-59,575,98
2021-10-23,FVG,60-69,203,131
2021-10-23,FVG,70-79,53,69
2021-10-23,FVG,80-89,24,510
2021-10-23,FVG,90+,3,58
2021-10-23,LAZ,05-11,0,0
2021-10-23,LAZ,12-19,847,7
2021-10-23,LAZ,20-29,857,167
2021-10-23,LAZ,30-39,1163,283
2021-10-23,LAZ,40-49,1079,394
2021-10-23,LAZ,50-59,787,557
2021-10-23,LAZ,60-69,295,731
2021-10-23,LAZ,70-79,94,998
2021-10-23,LAZ,80-89,48,2831
2021-10-23,LAZ,90+,20,583
2021-10-23,LIG,05-11,0,0
2021-10-23,LIG,12-19,204,0
2021-10-23,LIG,20-29,274,16
2021-10-23,LIG,30-39,302,30
2021-10-23,LIG,40-49,313,81
2021-10-23,LIG,50-59,303,127
2021-10-23,LIG,60-69,98,151
2021-10-23,LIG,70-79,25,149
2021-10-23,LIG,80-89,18,623
2021-10-23,LIG,90+,2,108
2021-10-23,LOM,05-11,0,0
2021-10-23,LOM,12-19,1503,6
2021-10-23,LOM,20-29,1676,364
2021-10-23,LOM,30-39,2128,422
2021-10-23,LOM,40-49,2108,619
2021-10-23,LOM,50-59,1695,916
2021-10-23,LOM,60-69,455,759
2021-10-23,LOM,70-79,143,357
2021-10-23,LOM,80-89,75,4373
2021-10-23,LOM,90+,6,716
2021-10-23,MAR,05-11,0,0
2021-10-23,MAR,12-19,158,1
2021-10-23,MAR,20-29,187,4
2021-10-23,MAR,30-39,309,15
2021-10-23,MAR,40-49,336,23
2021-10-23,MAR,50-59,254,53
2021-10-23,MAR,60-69,51,141
2021-10-23,MAR,70-79,23,112
2021-10-23,MAR,80-89,9,562
2021-10-23,MAR,90+,1,116
2021-10-23,MOL,05-11,0,0
2021-10-23,MOL,12-19,29,0
2021-10-23,MOL,20-29,24,1
2021-10-23,MOL,30-39,31,6
2021-10-23,MOL,40-49,24,9
2021-10-23,MOL,50-59,19,17
2021-10-23,MOL,60-69,13,77
2021-10-23,MOL,70-79,7,46
2021-10-23,MOL,80-89,6,246
2021-10-23,MOL,90+,0,78
2021-10-23,PAB,05-11,0,0
2021-10-23,PAB,12-19,181,3
