data_somministrazione,area,vaccinazioni,booster
2021-06-09,PAB,2769,0
2021-06-09,PAT,4621,0
2021-06-09,PIE,5978,0
2021-06-09,PUG,16447,0
2021-06-09,SAR,4368,0
2021-06-09,SIC,12088,0
2021-06-09,TOS,2827,0
2021-06-09,UMB,1104,0
2021-06-09,VDA,52,0
2021-06-09,VEN,10956,0
2021-06-10,ABR,3337,0
2021-06-10,BAS,993,0
2021-06-10,CAL,3878,0
2021-06-10,CAM,12739,0
2021-06-10,EMR,7415,0
2021-06-10,FVG,2257,0
2021-06-10,LAZ,40632,0
2021-06-10,LIG,8130,0
2021-06-10,LOM,20944,0
2021-06-10,MAR,2573,0
2021-06-10,MOL,1414,0
2021-06-10,PAB,3335,0
2021-06-10,PAT,4495,0
2021-06-10,PIE,5808,0
2021-06-10,PUG,20397,0
2021-06-10,SAR,6558,0
2021-06-10,SIC,11919,0
2021-06-10,TOS,3541,0
2021-06-10,UMB,1369,0
2021-06-10,VDA,58,0
2021-06-10,VEN,12098,0
2021-06-11,ABR,3678,0
2021-06-11,BAS,1261,0
2021-06-11,CAL,3748,0
2021-06-11,CAM,8759,0
2021-06-11,EMR,8409,0
2021-06-11,FVG,1643,0
2021-06-11,LAZ,38265,0
2021-06-11,LIG,7925,0
2021-06-11,LOM,20333,0
2021-06-11,MAR,2773,0
2021-06-11,MOL,1559,0
2021-06-11,PAB,3886,0
2021-06-11,PAT,6144,0
2021-06-11,PIE,5404,0
2021-06-11,PUG,17341,0
2021-06-11,SAR,6269,0
2021-06-11,SIC,10743,0
2021-06-11,TOS,6940,0
2021-06-11,UMB,1060,0
2021-06-11,VDA,296,0
2021-06-11,VEN,13357,0
2021-06-12,ABR,2077,0
2021-06-12,BAS,794,0
2021-06-12,CAL,2819,0
2021-06-12,CAM,10995,0
2021-06-12,EMR,6435,0
2021-06-12,FVG,1579,0
2021-06-12,LAZ,33268,0
2021-06-12,LIG,2947,0
2021-06-12,LOM,7528,0
2021-06-12,MAR,1794,0
2021-06-12,MOL,412,0
2021-06-12,PAB,3630,0
2021-06-12,PAT,5017,0
2021-06-12,PIE,4403,0
2021-06-12,PUG,10221,0
2021-06-12,SAR,5370,0
2021-06-12,SIC,7397,0
2021-06-12,TOS,6701,0
2021-06-12,UMB,1790,0
2021-06-12,VDA,189,0
2021-06-12,VEN,12808,0
2021-06-13,ABR,2108,0
2021-06-13,BAS,417,0
2021-06-13,CAL,1290,0
2021-06-13,CAM,5773,0
2021-06-13,EMR,5236,0
2021-06-13,FVG,3798,0
2021-06-13,LAZ,27668,0
2021-06-13,LIG,564,0
2021-06-13,LOM,4749,0
2021-06-13,MAR,1571,0
2021-06-13,MOL,449,0
2021-06-13,PAB,3251,0
2021-06-13,PAT,3466,0
2021-06-13,PIE,5106,0
2021-06-13,PUG,5722,0
2021-06-13,SAR,3817,0
2021-06-13,SIC,4480,0
2021-06-13,TOS,2233,0
2021-06-13,UMB,385,0
2021-06-13,VDA,487,0
2021-06-13,VEN,8464,0
2021-06-14,ABR,3663,0
2021-06-14,BAS,2740,0
2021-06-14,CAL,4868,0
2021-06-14,CAM,18524,0
2021-06-14,EMR,13984,0
2021-06-14,FVG,5349,0
2021-06-14,LAZ,35518,0
2021-06-14,LIG,7033,0
2021-06-14,LOM,46166,0
2021-06-14,MAR,3648,0
2021-06-14,MOL,1126,0
2021-06-14,PAB,2438,0
2021-06-14,PAT,3826,0
2021-06-14,PIE,8252,0
2021-06-14,PUG,13582,0
2021-06-14,SAR,4277,0
2021-06-14,SIC,15652,0
2021-06-14,TOS,4642,0
2021-06-14,UMB,2162,0
2021-06-14,VDA,443,0
2021-06-14,VEN,16658,0
2021-06-15,ABR,2719,0
2021-06-15,BAS,1007,0
2021-06-15,CAL,5045,0
2021-06-15,CAM,7769,0
2021-06-15,EMR,16205,0
2021-06-15,FVG,6922,0
2021-06-15,LAZ,38010,0
2021-06-15,LIG,8259,0
2021-06-15,LOM,47322,0
2021-06-15,MAR,3426,0
2021-06-15,MOL,1502,0
2021-06-15,PAB,1596,0
2021-06-15,PAT,4784,0
2021-06-15,PIE,12919,0
2021-06-15,PUG,20560,0
2021-06-15,SAR,5378,0
2021-06-15,SIC,18199,0
2021-06-15,TOS,5146,0
2021-06-15,UMB,2222,0
2021-06-15,VDA,273,0
2021-06-15,VEN,18990,0
2021-06-16,ABR,2978,0
2021-06-16,BAS,2485,0
2021-06-16,CAL,6376,0
2021-06-16,CAM,11389,0
2021-06-16,EMR,21138,0
2021-06-16,FVG,8564,0
2021-06-16,LAZ,37189,0
2021-06-16,LIG,7285,0
2021-06-16,LOM,49770,0
2021-06-16,MAR,4709,0
2021-06-16,MOL,1011,0
2021-06-16,PAB,3832,0
2021-06-16,PAT,4391,0
2021-06-16,PIE,17534,0
2021-06-16,PUG,15439,0
2021-06-16,SAR,6118,0
2021-06-16,SIC,19355,0
2021-06-16,TOS,6486,0
2021-06-16,UMB,3279,0
2021-06-16,VDA,407,0
2021-06-16,VEN,23197,0
2021-06-17,ABR,3680,0
2021-06-17,BAS,2351,0
2021-06-17,CAL,6313,0
2021-06-17,CAM,27687,0
2021-06-17,EMR,25215,0
2021-06-17,FVG,9245,0
2021-06-17,LAZ,39436,0
2021-06-17,LIG,7709,0
2021-06-17,LOM,58899,0
2021-06-17,MAR,6590,0
2021-06-17,MOL,1411,0
2021-06-17,PAB,1156,0
2021-06-17,PAT,4749,0
2021-06-17,PIE,17372,0
2021-06-17,PUG,21773,0
2021-06-17,SAR,9027,0
2021-06-17,SIC,21779,0
2021-06-17,TOS,7006,0
2021-06-17,UMB,2976,0
2021-06-17,VDA,358,0
2021-06-17,VEN,26851,0
2021-06-18,ABR,3718,0
2021-06-18,BAS,2289,0
2021-06-18,CAL,7723,0
2021-06-18,CAM,31317,0
2021-06-18,EMR,26640,0
2021-06-18,FVG,7765,0
2021-06-18,LAZ,37656,0
2021-06-18,LIG,7366,0
2021-06-18,LOM,56192,0
2021-06-18,MAR,7147,0
2021-06-18,MOL,1503,0
2021-06-18,PAB,3083,0
2021-06-18,PAT,5342,0
2021-06-18,PIE,15303,0
2021-06-18,PUG,19216,0
2021-06-18,SAR,8199,0
2021-06-18,SIC,24978,0
2021-06-18,TOS,6602,0
2021-06-18,UMB,3292,0
2021-06-18,VDA,416,0
2021-06-18,VEN,30402,0
2021-06-19,ABR,4092,0
2021-06-19,BAS,2099,0
2021-06-19,CAL,7481,0
2021-06-19,CAM,38522,0
2021-06-19,EMR,20146,0
2021-06-19,FVG,7280,0
2021-06-19,LAZ,33680,0
2021-06-19,LIG,1763,0
2021-06-19,LOM,48387,0
2021-06-19,MAR,6986,0
2021-06-19,MOL,1116,0
2021-06-19,PAB,5128,0
2021-06-19,PAT,2918,0
2021-06-19,PIE,17536,0
2021-06-19,PUG,12763,0
2021-06-19,SAR,6665,0
2021-06-19,SIC,25706,0
2021-06-19,TOS,5441,0
2021-06-19,UMB,2145,0
2021-06-19,VDA,638,0
2021-06-19,VEN,24465,0
2021-06-20,ABR,3142,0
2021-06-20,BAS,2072,0
2021-06-20,CAL,2888,0
2021-06-20,CAM,33490,0
2021-06-20,EMR,15328,0
2021-06-20,FVG,5101,0
2021-06-20,LAZ,27271,0
2021-06-20,LIG,297,0
2021-06-20,LOM,36506,0
2021-06-20,MAR,5194,0
2021-06-20,MOL,391,0
2021-06-20,PAB,4676,0
2021-06-20,PAT,1873,0
2021-06-20,PIE,15515,0
2021-06-20,PUG,7676,0
2021-06-20,SAR,2814,0
2021-06-20,SIC,18432,0
2021-06-20,TOS,10103,0
2021-06-20,UMB,4664,0
2021-06-20,VDA,659,0
2021-06-20,VEN,22521,0
2021-06-21,ABR,6187,0
2021-06-21,BAS,2118,0
2021-06-21,CAL,7526,0
2021-06-21,CAM,35803,0
2021-06-21,EMR,21722,0
2021-06-21,FVG,7507,0
2021-06-21,LAZ,36824,0
2021-06-21,LIG,6420,0
2021-06-21,LOM,35808,0
2021-06-21,MAR,7173,0
2021-06-21,MOL,1300,0
2021-06-21,PAB,2930,0
2021-06-21,PAT,2679,0
2021-06-21,PIE,21665,0
2021-06-21,PUG,20676,0
2021-06-21,SAR,9047,0
2021-06-21,SIC,22020,0
2021-06-21,TOS,13219,0
2021-06-21,UMB,2523,0
2021-06-21,VDA,518,0
2021-06-21,VEN,24270,0
2021-06-22,ABR,5213,0
2021-06-22,BAS,2136,0
2021-06-22,CAL,7324,0
2021-06-22,CAM,39472,0
2021-06-22,EMR,20506,0
2021-06-22,FVG,9405,0
2021-06-22,LAZ,37738,0
2021-06-22,LIG,8264,0
2021-06-22,LOM,32664,0
2021-06-22,MAR,6806,0
2021-06-22,MOL,2323,0
2021-06-22,PAB,2209,0
2021-06-22,PAT,2817,0
2021-06-22,PIE,23216,0
2021-06-22,PUG,23707,0
2021-06-22,SAR,12341,0
2021-06-22,SIC,21857,0
2021-06-22,TOS,8795,0
2021-06-22,UMB,2998,0
2021-06-22,VDA,663,0
2021-06-22,VEN,25635,0
2021-06-23,ABR,5481,0
2021-06-23,BAS,916,0
2021-06-23,CAL,9276,0
2021-06-23,CAM,36288,0
2021-06-23,EMR,19857,0
2021-06-23,FVG,10295,0
2021-06-23,LAZ,37672,0
2021-06-23,LIG,5381,0
2021-06-23,LOM,35103,0
2021-06-23,MAR,7356,0
2021-06-23,MOL,2602,0
2021-06-23,PAB,821,0
2021-06-23,PAT,2099,0
2021-06-23,PIE,23753,0
2021-06-23,PUG,12683,0
2021-06-23,SAR,14474,0
2021-06-23,SIC,26830,0
2021-06-23,TOS,12173,0
2021-06-23,UMB,3712,0
2021-06-23,VDA,622,0
2021-06-23,VEN,35216,0
2021-06-24,ABR,5311,0
2021-06-24,BAS,1941,0
2021-06-24,CAL,8556,0
2021-06-24,CAM,52951,0
2021-06-24,EMR,20580,0
2021-06-24,FVG,9345,0
2021-06-24,LAZ,39295,0
2021-06-24,LIG,4997,0
2021-06-24,LOM,32011,0
2021-06-24,MAR,7736,0
2021-06-24,MOL,2932,0
2021-06-24,PAB,2380,0
2021-06-24,PAT,2468,0
2021-06-24,PIE,21227,0
2021-06-24,PUG,29786,0
2021-06-24,SAR,11313,0
2021-06-24,SIC,24906,0
2021-06-24,TOS,10677,0
2021-06-24,UMB,4307,0
2021-06-24,VDA,846,0
2021-06-24,VEN,38897,0
2021-06-25,ABR,6205,0
2021-06-25,BAS,878,0
2021-06-25,CAL,10917,0
2021-06-25,CAM,52038,0
2021-06-25,EMR,23296,0
2021-06-25,FVG,8836,0
2021-06-25,LAZ,38914,0
2021-06-25,LIG,7135,0
2021-06-25,LOM,30528,0
2021-06-25,MAR,8002,0
2021-06-25,MOL,2003,0
2021-06-25,PAB,3167,0
2021-06-25,PAT,3730,0
2021-06-25,PIE,25816,0
2021-06-25,PUG,27349,0
2021-06-25,SAR,12748,0
2021-06-25,SIC,22626,0
2021-06-25,TOS,21829,0
2021-06-25,UMB,5092,0
2021-06-25,VDA,662,0
2021-06-25,VEN,36846,0
2021-06-26,ABR,4200,0
2021-06-26,BAS,591,0
2021-06-26,CAL,8136,0
2021-06-26,CAM,48547,0
2021-06-26,EMR,16733,0
2021-06-26,FVG,6474,0
2021-06-26,LAZ,34093,0
2021-06-26,LIG,2826,0
2021-06-26,LOM,28653,0
2021-06-26,MAR,7972,0
2021-06-26,MOL,2645,0
2021-06-26,PAB,3195,0
2021-06-26,PAT,765,0
2021-06-26,PIE,19525,0
2021-06-26,PUG,16722,0
2021-06-26,SAR,13913,0
2021-06-26,SIC,21097,0
2021-06-26,TOS,24713,0
2021-06-26,UMB,3838,0
2021-06-26,VDA,715,0
2021-06-26,VEN,34658,0
2021-06-27,ABR,3182,0
2021-06-27,BAS,633,0
2021-06-27,CAL,3542,0
2021-06-27,CAM,29811,0
2021-06-27,EMR,13533,0
2021-06-27,FVG,4183,0
2021-06-27,LAZ,28670,0
2021-06-27,LIG,1277,0
2021-06-27,LOM,21790,0
2021-06-27,MAR,5521,0
2021-06-27,MOL,1249,0
2021-06-27,PAB,3895,0
2021-06-27,PAT,975,0
2021-06-27,PIE,22642,0
2021-06-27,PUG,8691,0
2021-06-27,SAR,6191,0
2021-06-27,SIC,13311,0
2021-06-27,TOS,27456,0
2021-06-27,UMB,5770,0
2021-06-27,VDA,946,0
2021-06-27,VEN,25287,0
2021-06-28,ABR,4783,0
2021-06-28,BAS,1533,0
2021-06-28,CAL,8038,0
2021-06-28,CAM,26436,0
2021-06-28,EMR,20728,0
2021-06-28,FVG,8099,0
2021-06-28,LAZ,34355,0
2021-06-28,LIG,4482,0
2021-06-28,LOM,34301,0
2021-06-28,MAR,7801,0
2021-06-28,MOL,1930,0
2021-06-28,PAB,4395,0
2021-06-28,PAT,4107,0
2021-06-28,PIE,23595,0
2021-06-28,PUG,27319,0
2021-06-28,SAR,12036,0
2021-06-28,SIC,17214,0
2021-06-28,TOS,29407,0
2021-06-28,UMB,6156,0
2021-06-28,VDA,672,0
2021-06-28,VEN,29549,0
2021-06-29,ABR,6264,0
2021-06-29,BAS,1092,0
2021-06-29,CAL,7807,0
2021-06-29,CAM,30249,0
2021-06-29,EMR,19849,0
2021-06-29,FVG,10255,0
2021-06-29,LAZ,34450,0
2021-06-29,LIG,6659,0
2021-06-29,LOM,50299,0
2021-06-29,MAR,8509,0
2021-06-29,MOL,2140,0
2021-06-29,PAB,1658,0
2021-06-29,PAT,3765,0
2021-06-29,PIE,21675,0
2021-06-29,PUG,31676,0
2021-06-29,SAR,14225,0
2021-06-29,SIC,15881,0
2021-06-29,TOS,29274,0
2021-06-29,UMB,5899,0
2021-06-29,VDA,595,0
2021-06-29,VEN,26883,0
2021-06-30,ABR,6686,0
2021-06-30,BAS,1142,0
2021-06-30,CAL,9472,0
2021-06-30,CAM,29735,0
2021-06-30,EMR,16856,0
2021-06-30,FVG,11919,0
2021-06-30,LAZ,36856,0
2021-06-30,LIG,7035,0
2021-06-30,LOM,50916,0
2021-06-30,MAR,9283,0
2021-06-30,MOL,2158,0
2021-06-30,PAB,2691,0
2021-06-30,PAT,4275,0
2021-06-30,PIE,23146,0
2021-06-30,PUG,29410,0
2021-06-30,SAR,13075,0
2021-06-30,SIC,21313,0
2021-06-30,TOS,30146,0
2021-06-30,UMB,6949,0
2021-06-30,VDA,707,0
2021-06-30,VEN,28256,0
2021-07-01,ABR,7070,0
2021-07-01,BAS,1163,0
2021-07-01,CAL,7002,0
2021-07-01,CAM,42096,0
2021-07-01,EMR,20101,0
2021-07-01,FVG,9883,0
2021-07-01,LAZ,44596,0
2021-07-01,LIG,6374,0
2021-07-01,LOM,52255,0
2021-07-01,MAR,10096,0
2021-07-01,MOL,2421,0
2021-07-01,PAB,3339,0
2021-07-01,PAT,3622,0
2021-07-01,PIE,22634,0
2021-07-01,PUG,37384,0
2021-07-01,SAR,12725,0
2021-07-01,SIC,20389,0
2021-07-01,TOS,21752,0
2021-07-01,UMB,6859,0
2021-07-01,VDA,636,0
2021-07-01,VEN,30661,0
2021-07-02,ABR,7032,0
2021-07-02,BAS,1211,0
2021-07-02,CAL,10136,0
2021-07-02,CAM,41787,0
2021-07-02,EMR,22569,0
2021-07-02,FVG,9093,0
2021-07-02,LAZ,44759,0
2021-07-02,LIG,6738,0
2021-07-02,LOM,55489,0
2021-07-02,MAR,9953,0
2021-07-02,MOL,2609,0
2021-07-02,PAB,2354,0
2021-07-02,PAT,3913,0
2021-07-02,PIE,26794,0
2021-07-02,PUG,30366,0
2021-07-02,SAR,14665,0
2021-07-02,SIC,20799,0
2021-07-02,TOS,17859,0
2021-07-02,UMB,6093,0
2021-07-02,VDA,572,0
2021-07-02,VEN,33562,0
2021-07-03,ABR,6506,0
2021-07-03,BAS,1204,0
2021-07-03,CAL,9979,0
2021-07-03,CAM,59295,0
2021-07-03,EMR,21081,0
2021-07-03,FVG,10409,0
2021-07-03,LAZ,50443,0
2021-07-03,LIG,3444,0
2021-07-03,LOM,58295,0
2021-07-03,MAR,9768,0
2021-07-03,MOL,2206,0
2021-07-03,PAB,4689,0
2021-07-03,PAT,1200,0
2021-07-03,PIE,25084,0
2021-07-03,PUG,19998,0
2021-07-03,SAR,12674,0
2021-07-03,SIC,24946,0
2021-07-03,TOS,17646,0
2021-07-03,UMB,3739,0
2021-07-03,VDA,547,0
2021-07-03,VEN,27866,0
2021-07-04,ABR,4963,0
2021-07-04,BAS,948,0
2021-07-04,CAL,4008,0
2021-07-04,CAM,42725,0
2021-07-04,EMR,14313,0
2021-07-04,FVG,6587,0
2021-07-04,LAZ,44064,0
2021-07-04,LIG,1098,0
2021-07-04,LOM,47095,0
2021-07-04,MAR,7737,0
2021-07-04,MOL,1583,0
2021-07-04,PAB,4292,0
2021-07-04,PAT,163,0
2021-07-04,PIE,22814,0
2021-07-04,PUG,12098,0
2021-07-04,SAR,6232,0
2021-07-04,SIC,18992,0
2021-07-04,TOS,22393,0
2021-07-04,UMB,1089,0
2021-07-04,VDA,846,0
2021-07-04,VEN,19078,0
2021-07-05,ABR,6891,0
2021-07-05,BAS,1059,0
2021-07-05,CAL,9196,0
2021-07-05,CAM,50862,0
2021-07-05,EMR,22356,0
2021-07-05,FVG,8677,0
2021-07-05,LAZ,39165,0
2021-07-05,LIG,6754,0
2021-07-05,LOM,70708,0
2021-07-05,MAR,10302,0
2021-07-05,MOL,2713,0
2021-07-05,PAB,2121,0
2021-07-05,PAT,1692,0
2021-07-05,PIE,24182,0
2021-07-05,PUG,31974,0
2021-07-05,SAR,12303,0
2021-07-05,SIC,28730,0
2021-07-05,TOS,20674,0
2021-07-05,UMB,8298,0
2021-07-05,VDA,525,0
2021-07-05,VEN,25265,0
2021-07-06,ABR,6175,0
2021-07-06,BAS,2103,0
2021-07-06,CAL,8751,0
2021-07-06,CAM,41890,0
2021-07-06,EMR,24239,0
2021-07-06,FVG,9969,0
2021-07-06,LAZ,36516,0
2021-07-06,LIG,6822,0
2021-07-06,LOM,79365,0
2021-07-06,MAR,10851,0
2021-07-06,MOL,3053,0
2021-07-06,PAB,1109,0
2021-07-06,PAT,2161,0
2021-07-06,PIE,29924,0
2021-07-06,PUG,36530,0
2021-07-06,SAR,11314,0
2021-07-06,SIC,26996,0
2021-07-06,TOS,15071,0
2021-07-06,UMB,8506,0
2021-07-06,VDA,748,0
2021-07-06,VEN,23247,0
2021-07-07,ABR,8066,0
2021-07-07,BAS,3193,0
2021-07-07,CAL,10141,0
2021-07-07,CAM,45403,0
2021-07-07,EMR,24888,0
2021-07-07,FVG,9986,0
2021-07-07,LAZ,36667,0
2021-07-07,LIG,6948,0
2021-07-07,LOM,94290,0
2021-07-07,MAR,11396,0
2021-07-07,MOL,2921,0
2021-07-07,PAB,1476,0
2021-07-07,PAT,1629,0
2021-07-07,PIE,28647,0
2021-07-07,PUG,32919,0
2021-07-07,SAR,11865,0
2021-07-07,SIC,29475,0
2021-07-07,TOS,16615,0
2021-07-07,UMB,9437,0
2021-07-07,VDA,386,0
2021-07-07,VEN,25657,0
2021-07-08,ABR,10145,0
2021-07-08,BAS,3299,0
2021-07-08,CAL,9412,0
2021-07-08,CAM,55711,0
2021-07-08,EMR,36866,0
2021-07-08,FVG,11926,0
2021-07-08,LAZ,38365,0
2021-07-08,LIG,7658,0
2021-07-08,LOM,101758,0
2021-07-08,MAR,12315,0
2021-07-08,MOL,3346,0
2021-07-08,PAB,5019,0
2021-07-08,PAT,1697,0
2021-07-08,PIE,33859,0
2021-07-08,PUG,36474,0
2021-07-08,SAR,14709,0
2021-07-08,SIC,31963,0
2021-07-08,TOS,12368,0
2021-07-08,UMB,9436,0
2021-07-08,VDA,939,0
2021-07-08,VEN,42384,0
2021-07-09,ABR,10762,0
2021-07-09,BAS,3657,0
2021-07-09,CAL,12138,0
2021-07-09,CAM,57320,0
2021-07-09,EMR,39990,0
2021-07-09,FVG,10064,0
2021-07-09,LAZ,39246,0
2021-07-09,LIG,8754,0
2021-07-09,LOM,104306,0
2021-07-09,MAR,12410,0
2021-07-09,MOL,3291,0
2021-07-09,PAB,4359,0
2021-07-09,PAT,2144,0
2021-07-09,PIE,35029,0
2021-07-09,PUG,30964,0
2021-07-09,SAR,12543,0
2021-07-09,SIC,38511,0
2021-07-09,TOS,21700,0
2021-07-09,UMB,9518,0
2021-07-09,VDA,670,0
2021-07-09,VEN,41153,0
2021-07-10,ABR,10131,0
2021-07-10,BAS,3946,0
2021-07-10,CAL,12777,0
2021-07-10,CAM,64326,0
2021-07-10,EMR,35728,0
2021-07-10,FVG,8743,0
2021-07-10,LAZ,47247,0
2021-07-10,LIG,4227,0
2021-07-10,LOM,93524,0
2021-07-10,MAR,12515,0
2021-07-10,MOL,3429,0
2021-07-10,PAB,4950,0
2021-07-10,PAT,954,0
2021-07-10,PIE,34825,0
2021-07-10,PUG,18079,0
2021-07-10,SAR,11604,0
2021-07-10,SIC,40968,0
2021-07-10,TOS,21593,0
2021-07-10,UMB,7637,0
2021-07-10,VDA,983,0
2021-07-10,VEN,36996,0
2021-07-11,ABR,7547,0
2021-07-11,BAS,3564,0
2021-07-11,CAL,5606,0
2021-07-11,CAM,39902,0
2021-07-11,EMR,27880,0
2021-07-11,FVG,4560,0
2021-07-11,LAZ,41142,0
2021-07-11,LIG,934,0
2021-07-11,LOM,78739,0
2021-07-11,MAR,8795,0
2021-07-11,MOL,2297,0
2021-07-11,PAB,5068,0
2021-07-11,PAT,911,0
2021-07-11,PIE,28851,0
2021-07-11,PUG,9679,0
2021-07-11,SAR,5020,0
2021-07-11,SIC,32433,0
2021-07-11,TOS,17535,0
2021-07-11,UMB,5798,0
2021-07-11,VDA,657,0
2021-07-11,VEN,30791,0
2021-07-12,ABR,12758,0
2021-07-12,BAS,3841,0
2021-07-12,CAL,15337,0
2021-07-12,CAM,53130,0
2021-07-12,EMR,38854,0
2021-07-12,FVG,9010,0
2021-07-12,LAZ,37954,0
2021-07-12,LIG,9421,0
2021-07-12,LOM,97638,0
2021-07-12,MAR,12547,0
2021-07-12,MOL,2354,0
2021-07-12,PAB,3303,0
2021-07-12,PAT,2309,0
2021-07-12,PIE,34965,0
2021-07-12,PUG,33406,0
2021-07-12,SAR,13053,0
2021-07-12,SIC,42672,0
2021-07-12,TOS,18710,0
2021-07-12,UMB,4546,0
2021-07-12,VDA,741,0
2021-07-12,VEN,39375,0
2021-07-13,ABR,12734,0
2021-07-13,BAS,4089,0
2021-07-13,CAL,15176,0
2021-07-13,CAM,49122,0
2021-07-13,EMR,42376,0
2021-07-13,FVG,10153,0
2021-07-13,LAZ,39167,0
2021-07-13,LIG,9722,0
2021-07-13,LOM,93649,0
2021-07-13,MAR,13445,0
2021-07-13,MOL,2521,0
2021-07-13,PAB,2159,0
2021-07-13,PAT,2104,0
2021-07-13,PIE,35407,0
2021-07-13,PUG,41295,0
2021-07-13,SAR,14630,0
2021-07-13,SIC,39337,0
2021-07-13,TOS,21856,0
2021-07-13,UMB,4186,0
2021-07-13,VDA,756,0
2021-07-13,VEN,38282,0
2021-07-14,ABR,11321,0
2021-07-14,BAS,4023,0
2021-07-14,CAL,18571,0
2021-07-14,CAM,47034,0
2021-07-14,EMR,42634,0
2021-07-14,FVG,9648,0
2021-07-14,LAZ,38156,0
2021-07-14,LIG,8181,0
2021-07-14,LOM,95830,0
2021-07-14,MAR,12111,0
2021-07-14,MOL,3244,0
2021-07-14,PAB,454,0
2021-07-14,PAT,2557,0
2021-07-14,PIE,35748,0
2021-07-14,PUG,33172,0
2021-07-14,SAR,13244,0
2021-07-14,SIC,39756,0
2021-07-14,TOS,20563,0
2021-07-14,UMB,4977,0
2021-07-14,VDA,744,0
2021-07-14,VEN,38519,0
2021-07-15,ABR,12853,0
2021-07-15,BAS,4818,0
2021-07-15,CAL,15793,0
2021-07-15,CAM,58218,0
2021-07-15,EMR,42763,0
2021-07-15,FVG,9134,0
2021-07-15,LAZ,40965,0
2021-07-15,LIG,9763,0
2021-07-15,LOM,96324,0
2021-07-15,MAR,14288,0
2021-07-15,MOL,3022,0
2021-07-15,PAB,2980,0
2021-07-15,PAT,2544,0
2021-07-15,PIE,38793,0
2021-07-15,PUG,36299,0
2021-07-15,SAR,14249,0
2021-07-15,SIC,40566,0
2021-07-15,TOS,23514,0
2021-07-15,UMB,10133,0
2021-07-15,VDA,828,0
2021-07-15,VEN,45681,0
2021-07-16,ABR,13722,0
2021-07-16,BAS,4142,0
2021-07-16,CAL,17753,0
2021-07-16,CAM,54721,0
2021-07-16,EMR,42998,0
2021-07-16,FVG,8005,0
2021-07-16,LAZ,43211,0
2021-07-16,LIG,9568,0
2021-07-16,LOM,98011,0
2021-07-16,MAR,14062,0
2021-07-16,MOL,2792,0
2021-07-16,PAB,3501,0
2021-07-16,PAT,2956,0
2021-07-16,PIE,38800,0
2021-07-16,PUG,33914,0
2021-07-16,SAR,12492,0
2021-07-16,SIC,40763,0
2021-07-16,TOS,20587,0
2021-07-16,UMB,9059,0
2021-07-16,VDA,755,0
2021-07-16,VEN,37992,0
2021-07-17,ABR,11467,0
2021-07-17,BAS,4163,0
2021-07-17,CAL,15673,0
2021-07-17,CAM,52037,0
2021-07-17,EMR,36840,0
2021-07-17,FVG,6813,0
2021-07-17,LAZ,42927,0
2021-07-17,LIG,4756,0
2021-07-17,LOM,98517,0
2021-07-17,MAR,13798,0
2021-07-17,MOL,2619,0
2021-07-17,PAB,2474,0
2021-07-17,PAT,843,0
2021-07-17,PIE,37222,0
2021-07-17,PUG,21480,0
2021-07-17,SAR,9842,0
2021-07-17,SIC,40120,0
2021-07-17,TOS,19090,0
2021-07-17,UMB,6434,0
2021-07-17,VDA,760,0
2021-07-17,VEN,36571,0
2021-07-18,ABR,10229,0
2021-07-18,BAS,2814,0
2021-07-18,CAL,7547,0
2021-07-18,CAM,27719,0
2021-07-18,EMR,26629,0
2021-07-18,FVG,5061,0
2021-07-18,LAZ,36466,0
2021-07-18,LIG,2011,0
2021-07-18,LOM,88801,0
2021-07-18,MAR,10806,0
2021-07-18,MOL,1812,0
2021-07-18,PAB,1345,0
2021-07-18,PAT,360,0
2021-07-18,PIE,29882,0
2021-07-18,PUG,12763,0
2021-07-18,SAR,4735,0
2021-07-18,SIC,31299,0
2021-07-18,TOS,22128,0
2021-07-18,UMB,7615,0
2021-07-18,VDA,698,0
2021-07-18,VEN,34000,0
2021-07-19,ABR,9141,0
2021-07-19,BAS,3938,0
2021-07-19,CAL,16042,0
2021-07-19,CAM,39156,0
2021-07-19,EMR,35660,0
2021-07-19,FVG,8305,0
2021-07-19,LAZ,37001,0
2021-07-19,LIG,8874,0
2021-07-19,LOM,86487,0
2021-07-19,MAR,12822,0
2021-07-19,MOL,2557,0
2021-07-19,PAB,2212,0
2021-07-19,PAT,3395,0
2021-07-19,PIE,35392,0
2021-07-19,PUG,38923,0
2021-07-19,SAR,12554,0
2021-07-19,SIC,37479,0
2021-07-19,TOS,29354,0
2021-07-19,UMB,6162,0
2021-07-19,VDA,636,0
2021-07-19,VEN,37009,0
2021-07-20,ABR,9403,0
2021-07-20,BAS,4014,0
2021-07-20,CAL,14355,0
2021-07-20,CAM,34155,0
2021-07-20,EMR,36839,0
2021-07-20,FVG,6870,0
2021-07-20,LAZ,37235,0
2021-07-20,LIG,11336,0
2021-07-20,LOM,88493,0
2021-07-20,MAR,12661,0
2021-07-20,MOL,1181,0
2021-07-20,PAB,1840,0
2021-07-20,PAT,3112,0
2021-07-20,PIE,33626,0
2021-07-20,PUG,39087,0
2021-07-20,SAR,12581,0
2021-07-20,SIC,35863,0
2021-07-20,TOS,29564,0
2021-07-20,UMB,7225,0
2021-07-20,VDA,743,0
2021-07-20,VEN,37951,0
2021-07-21,ABR,8680,0
2021-07-21,BAS,4238,0
2021-07-21,CAL,17686,0
2021-07-21,CAM,42053,0
