data_somministrazione,area,delta_T,cum_vaccinazioni,cum_booster
2021-01-02,MAR,30,2,0
2021-01-02,MAR,90,2,0
2021-01-02,MAR,120,2,0
2021-01-02,MAR,180,2,0
2021-01-02,MAR,270,2,0
2021-01-02,MOL,-1,6,0
2021-01-02,MOL,30,6,0
2021-01-02,MOL,90,6,0
2021-01-02,MOL,120,6,0
2021-01-02,MOL,180,6,0
2021-01-02,MOL,270,6,0
2021-01-02,PAB,-1,4,0
2021-01-02,PAB,30,4,0
2021-01-02,PAB,90,4,0
2021-01-02,PAB,120,4,0
2021-01-02,PAB,180,4,0
2021-01-02,PAB,270,4,0
2021-01-02,PAT,-1,2,0
2021-01-02,PAT,30,2,0
2021-01-02,PAT,90,2,0
2021-01-02,PAT,120,2,0
2021-01-02,PAT,180,2,0
2021-01-02,PAT,270,2,0
2021-01-02,PIE,-1,19,0
2021-01-02,PIE,30,19,0
2021-01-02,PIE,90,19,0
2021-01-02,PIE,120,19,0
2021-01-02,PIE,180,19,0
2021-01-02,PIE,270,19,0
2021-01-02,PUG,-1,4,0
2021-01-02,PUG,30,4,0
2021-01-02,PUG,90,4,0
2021-01-02,PUG,120,4,0
2021-01-02,PUG,180,4,0
2021-01-02,PUG,270,4,0
2021-01-02,SAR,-1,1,0
2021-01-02,SAR,30,1,0
2021-01-02,SAR,90,1,0
2021-01-02,SAR,120,1,0
2021-01-02,SAR,180,1,0
2021-01-02,SAR,270,1,0
2021-01-02,SIC,-1,12,0
2021-01-02,SIC,30,12,0
2021-01-02,SIC,90,12,0
2021-01-02,SIC,120,12,0
2021-01-02,SIC,180,12,0
2021-01-02,SIC,270,12,0
2021-01-02,TOS,-1,15,0
2021-01-02,TOS,30,15,0
2021-01-02,TOS,90,15,0
2021-01-02,TOS,120,15,0
2021-01-02,TOS,180,15,0
2021-01-02,TOS,270,15,0
2021-01-02,UMB,-1,1,0
2021-01-02,UMB,30,1,0
2021-01-02,UMB,90,1,0
2021-01-02,UMB,120,1,0
2021-01-02,UMB,180,1,0
2021-01-02,UMB,270,1,0
2021-01-02,VDA,-1,0,0
2021-01-02,VDA,30,0,0
2021-01-02,VDA,90,0,0
2021-01-02,VDA,120,0,0
2021-01-02,VDA,180,0,0
2021-01-02,VDA,270,0,0
2021-01-02,VEN,-1,7,0
2021-01-02,VEN,30,7,0
2021-01-02,VEN,90,7,0
2021-01-02,VEN,120,7,0
2021-01-02,VEN,180,7,0
2021-01-02,VEN,270,7,0
2021-01-03,ABR,-1,1,0
2021-01-03,ABR,30,1,0
2021-01-03,ABR,90,1,0
2021-01-03,ABR,120,1,0
2021-01-03,ABR,180,1,0
2021-01-03,ABR,270,1,0
2021-01-03,BAS,-1,2,0
2021-01-03,BAS,30,2,0
2021-01-03,BAS,90,2,0
2021-01-03,BAS,120,2,0
2021-01-03,BAS,180,2,0
2021-01-03,BAS,270,2,0
2021-01-03,CAL,-1,2,0
2021-01-03,CAL,30,2,0
2021-01-03,CAL,90,2,0
2021-01-03,CAL,120,2,0
2021-01-03,CAL,180,2,0
2021-01-03,CAL,270,2,0
2021-01-03,CAM,-1,20,0
2021-01-03,CAM,30,20,0
2021-01-03,CAM,90,20,0
2021-01-03,CAM,120,20,0
2021-01-03,CAM,180,20,0
2021-01-03,CAM,270,20,0
2021-01-03,EMR,-1,6,0
2021-01-03,EMR,30,6,0
2021-01-03,EMR,90,6,0
2021-01-03,EMR,120,6,0
2021-01-03,EMR,180,6,0
2021-01-03,EMR,270,6,0
2021-01-03,FVG,-1,5,0
2021-01-03,FVG,30,5,0
2021-01-03,FVG,90,5,0
2021-01-03,FVG,120,5,0
2021-01-03,FVG,180,5,0
2021-01-03,FVG,270,5,0
2021-01-03,LAZ,-1,31,0
2021-01-03,LAZ,30,31,0
2021-01-03,LAZ,90,31,0
2021-01-03,LAZ,120,31,0
2021-01-03,LAZ,180,31,0
2021-01-03,LAZ,270,31,0
2021-01-03,LIG,-1,2,0
2021-01-03,LIG,30,2,0
2021-01-03,LIG,90,2,0
2021-01-03,LIG,120,2,0
2021-01-03,LIG,180,2,0
2021-01-03,LIG,270,2,0
2021-01-03,LOM,-1,2,0
2021-01-03,LOM,30,2,0
2021-01-03,LOM,90,2,0
2021-01-03,LOM,120,2,0
2021-01-03,LOM,180,2,0
2021-01-03,LOM,270,2,0
2021-01-03,MAR,-1,3,0
2021-01-03,MAR,30,3,0
2021-01-03,MAR,90,3,0
2021-01-03,MAR,120,3,0
2021-01-03,MAR,180,3,0
2021-01-03,MAR,270,3,0
2021-01-03,MOL,-1,6,0
2021-01-03,MOL,30,6,0
2021-01-03,MOL,90,6,0
2021-01-03,MOL,120,6,0
2021-01-03,MOL,180,6,0
2021-01-03,MOL,270,6,0
2021-01-03,PAB,-1,4,0
2021-01-03,PAB,30,4,0
2021-01-03,PAB,90,4,0
2021-01-03,PAB,120,4,0
2021-01-03,PAB,180,4,0
2021-01-03,PAB,270,4,0
2021-01-03,PAT,-1,2,0
2021-01-03,PAT,30,2,0
2021-01-03,PAT,90,2,0
2021-01-03,PAT,120,2,0
2021-01-03,PAT,180,2,0
2021-01-03,PAT,270,2,0
2021-01-03,PIE,-1,24,0
2021-01-03,PIE,30,24,0
2021-01-03,PIE,90,24,0
2021-01-03,PIE,120,24,0
2021-01-03,PIE,180,24,0
2021-01-03,PIE,270,24,0
2021-01-03,PUG,-1,6,0
2021-01-03,PUG,30,6,0
2021-01-03,PUG,90,6,0
2021-01-03,PUG,120,6,0
2021-01-03,PUG,180,6,0
2021-01-03,PUG,270,6,0
2021-01-03,SAR,-1,1,0
2021-01-03,SAR,30,1,0
2021-01-03,SAR,90,1,0
2021-01-03,SAR,120,1,0
2021-01-03,SAR,180,1,0
2021-01-03,SAR,270,1,0
2021-01-03,SIC,-1,18,0
2021-01-03,SIC,30,18,0
2021-01-03,SIC,90,18,0
2021-01-03,SIC,120,18,0
2021-01-03,SIC,180,18,0
2021-01-03,SIC,270,18,0
2021-01-03,TOS,-1,19,0
2021-01-03,TOS,30,19,0
2021-01-03,TOS,90,19,0
2021-01-03,TOS,120,19,0
2021-01-03,TOS,180,19,0
2021-01-03,TOS,270,19,0
2021-01-03,UMB,-1,1,0
2021-01-03,UMB,30,1,0
2021-01-03,UMB,90,1,0
2021-01-03,UMB,120,1,0
2021-01-03,UMB,180,1,0
2021-01-03,UMB,270,1,0
2021-01-03,VDA,-1,0,0
2021-01-03,VDA,30,0,0
2021-01-03,VDA,90,0,0
2021-01-03,VDA,120,0,0
2021-01-03,VDA,180,0,0
2021-01-03,VDA,270,0,0
2021-01-03,VEN,-1,9,0
2021-01-03,VEN,30,9,0
2021-01-03,VEN,90,9,0
2021-01-03,VEN,120,9,0
2021-01-03,VEN,180,9,0
2021-01-03,VEN,270,9,0
2021-01-04,ABR,-1,1,0
2021-01-04,ABR,30,1,0
2021-01-04,ABR,90,1,0
2021-01-04,ABR,120,1,0
2021-01-04,ABR,180,1,0
2021-01-04,ABR,270,1,0
2021-01-04,BAS,-1,2,0
2021-01-04,BAS,30,2,0
2021-01-04,BAS,90,2,0
2021-01-04,BAS,120,2,0
2021-01-04,BAS,180,2,0
2021-01-04,BAS,270,2,0
2021-01-04,CAL,-1,2,0
2021-01-04,CAL,30,2,0
2021-01-04,CAL,90,2,0
2021-01-04,CAL,120,2,0
2021-01-04,CAL,180,2,0
2021-01-04,CAL,270,2,0
2021-01-04,CAM,-1,26,0
2021-01-04,CAM,30,26,0
2021-01-04,CAM,90,26,0
2021-01-04,CAM,120,26,0
2021-01-04,CAM,180,26,0
2021-01-04,CAM,270,26,0
2021-01-04,EMR,-1,19,0
2021-01-04,EMR,30,19,0
2021-01-04,EMR,90,19,0
2021-01-04,EMR,120,19,0
2021-01-04,EMR,180,19,0
2021-01-04,EMR,270,19,0
2021-01-04,FVG,-1,17,0
2021-01-04,FVG,30,17,0
2021-01-04,FVG,90,17,0
2021-01-04,FVG,120,17,0
2021-01-04,FVG,180,17,0
2021-01-04,FVG,270,17,0
2021-01-04,LAZ,-1,49,0
2021-01-04,LAZ,30,49,0
2021-01-04,LAZ,90,49,0
2021-01-04,LAZ,120,49,0
2021-01-04,LAZ,180,49,0
2021-01-04,LAZ,270,49,0
2021-01-04,LIG,-1,4,0
2021-01-04,LIG,30,4,0
2021-01-04,LIG,90,4,0
2021-01-04,LIG,120,4,0
2021-01-04,LIG,180,4,0
2021-01-04,LIG,270,4,0
2021-01-04,LOM,-1,10,0
2021-01-04,LOM,30,10,0
2021-01-04,LOM,90,10,0
2021-01-04,LOM,120,10,0
2021-01-04,LOM,180,10,0
2021-01-04,LOM,270,10,0
2021-01-04,MAR,-1,4,0
2021-01-04,MAR,30,4,0
2021-01-04,MAR,90,4,0
2021-01-04,MAR,120,4,0
2021-01-04,MAR,180,4,0
2021-01-04,MAR,270,4,0
2021-01-04,MOL,-1,7,0
2021-01-04,MOL,30,7,0
2021-01-04,MOL,90,7,0
2021-01-04,MOL,120,7,0
2021-01-04,MOL,180,7,0
2021-01-04,MOL,270,7,0
2021-01-04,PAB,-1,5,0
2021-01-04,PAB,30,5,0
2021-01-04,PAB,90,5,0
2021-01-04,PAB,120,5,0
2021-01-04,PAB,180,5,0
2021-01-04,PAB,270,5,0
2021-01-04,PAT,-1,5,0
2021-01-04,PAT,30,5,0
2021-01-04,PAT,90,5,0
2021-01-04,PAT,120,5,0
2021-01-04,PAT,180,5,0
2021-01-04,PAT,270,5,0
2021-01-04,PIE,-1,32,0
2021-01-04,PIE,30,32,0
2021-01-04,PIE,90,32,0
2021-01-04,PIE,120,32,0
2021-01-04,PIE,180,32,0
2021-01-04,PIE,270,32,0
2021-01-04,PUG,-1,17,0
2021-01-04,PUG,30,17,0
2021-01-04,PUG,90,17,0
2021-01-04,PUG,120,17,0
2021-01-04,PUG,180,17,0
2021-01-04,PUG,270,17,0
2021-01-04,SAR,-1,2,0
2021-01-04,SAR,30,2,0
2021-01-04,SAR,90,2,0
2021-01-04,SAR,120,2,0
2021-01-04,SAR,180,2,0
2021-01-04,SAR,270,2,0
2021-01-04,SIC,-1,30,0
2021-01-04,SIC,30,30,0
2021-01-04,SIC,90,30,0
2021-01-04,SIC,120,30,0
2021-01-04,SIC,180,30,0
2021-01-04,SIC,270,30,0
2021-01-04,TOS,-1,32,0
2021-01-04,TOS,30,32,0
2021-01-04,TOS,90,32,0
2021-01-04,TOS,120,32,0
2021-01-04,TOS,180,32,0
2021-01-04,TOS,270,32,0
2021-01-04,UMB,-1,3,0
2021-01-04,UMB,30,3,0
2021-01-04,UMB,90,3,0
2021-01-04,UMB,120,3,0
2021-01-04,UMB,180,3,0
2021-01-04,UMB,270,3,0
2021-01-04,VDA,-1,0,0
2021-01-04,VDA,30,0,0
2021-01-04,VDA,90,0,0
2021-01-04,VDA,120,0,0
2021-01-04,VDA,180,0,0
2021-01-04,VDA,270,0,0
2021-01-04,VEN,-1,16,0
2021-01-04,VEN,30,16,0
2021-01-04,VEN,90,16,0
2021-01-04,VEN,120,16,0
2021-01-04,VEN,180,16,0
2021-01-04,VEN,270,16,0
2021-01-05,ABR,-1,2,0
2021-01-05,ABR,30,2,0
2021-01-05,ABR,90,2,0
2021-01-05,ABR,120,2,0
2021-01-05,ABR,180,2,0
2021-01-05,ABR,270,2,0
2021-01-05,BAS,-1,4,0
2021-01-05,BAS,30,4,0
2021-01-05,BAS,90,4,0
2021-01-05,BAS,120,4,0
2021-01-05,BAS,180,4,0
2021-01-05,BAS,270,4,0
2021-01-05,CAL,-1,4,0
2021-01-05,CAL,30,4,0
2021-01-05,CAL,90,4,0
2021-01-05,CAL,120,4,0
2021-01-05,CAL,180,4,0
2021-01-05,CAL,270,4,0
2021-01-05,CAM,-1,39,0
2021-01-05,CAM,30,39,0
2021-01-05,CAM,90,39,0
2021-01-05,CAM,120,39,0
2021-01-05,CAM,180,39,0
2021-01-05,CAM,270,39,0
2021-01-05,EMR,-1,38,0
2021-01-05,EMR,30,38,0
2021-01-05,EMR,90,38,0
2021-01-05,EMR,120,38,0
2021-01-05,EMR,180,38,0
2021-01-05,EMR,270,38,0
2021-01-05,FVG,-1,21,0
2021-01-05,FVG,30,21,0
2021-01-05,FVG,90,21,0
2021-01-05,FVG,120,21,0
2021-01-05,FVG,180,21,0
2021-01-05,FVG,270,21,0
2021-01-05,LAZ,-1,66,0
2021-01-05,LAZ,30,66,0
2021-01-05,LAZ,90,66,0
2021-01-05,LAZ,120,66,0
2021-01-05,LAZ,180,66,0
2021-01-05,LAZ,270,66,0
2021-01-05,LIG,-1,4,0
2021-01-05,LIG,30,4,0
2021-01-05,LIG,90,4,0
2021-01-05,LIG,120,4,0
2021-01-05,LIG,180,4,0
2021-01-05,LIG,270,4,0
2021-01-05,LOM,-1,19,0
2021-01-05,LOM,30,19,0
2021-01-05,LOM,90,19,0
2021-01-05,LOM,120,19,0
2021-01-05,LOM,180,19,0
2021-01-05,LOM,270,19,0
2021-01-05,MAR,-1,7,0
2021-01-05,MAR,30,7,0
2021-01-05,MAR,90,7,0
2021-01-05,MAR,120,7,0
2021-01-05,MAR,180,7,0
2021-01-05,MAR,270,7,0
2021-01-05,MOL,-1,10,0
2021-01-05,MOL,30,10,0
2021-01-05,MOL,90,10,0
2021-01-05,MOL,120,10,0
2021-01-05,MOL,180,10,0
2021-01-05,MOL,270,10,0
2021-01-05,PAB,-1,5,0
2021-01-05,PAB,30,5,0
2021-01-05,PAB,90,5,0
2021-01-05,PAB,120,5,0
2021-01-05,PAB,180,5,0
2021-01-05,PAB,270,5,0
2021-01-05,PAT,-1,6,0
2021-01-05,PAT,30,6,0
2021-01-05,PAT,90,6,0
2021-01-05,PAT,120,6,0
2021-01-05,PAT,180,6,0
2021-01-05,PAT,270,6,0
2021-01-05,PIE,-1,45,0
2021-01-05,PIE,30,45,0
2021-01-05,PIE,90,45,0
2021-01-05,PIE,120,45,0
2021-01-05,PIE,180,45,0
2021-01-05,PIE,270,45,0
2021-01-05,PUG,-1,22,0
2021-01-05,PUG,30,22,0
2021-01-05,PUG,90,22,0
2021-01-05,PUG,120,22,0
2021-01-05,PUG,180,22,0
2021-01-05,PUG,270,22,0
2021-01-05,SAR,-1,2,0
2021-01-05,SAR,30,2,0
2021-01-05,SAR,90,2,0
2021-01-05,SAR,120,2,0
2021-01-05,SAR,180,2,0
2021-01-05,SAR,270,2,0
2021-01-05,SIC,-1,51,0
2021-01-05,SIC,30,51,0
2021-01-05,SIC,90,51,0
2021-01-05,SIC,120,51,0
2021-01-05,SIC,180,51,0
2021-01-05,SIC,270,51,0
2021-01-05,TOS,-1,44,0
2021-01-05,TOS,30,44,0
2021-01-05,TOS,90,44,0
2021-01-05,TOS,120,44,0
2021-01-05,TOS,180,44,0
2021-01-05,TOS,270,44,0
2021-01-05,UMB,-1,3,0
2021-01-05,UMB,30,3,0
2021-01-05,UMB,90,3,0
2021-01-05,UMB,120,3,0
2021-01-05,UMB,180,3,0
2021-01-05,UMB,270,3,0
2021-01-05,VDA,-1,1,0
2021-01-05,VDA,30,1,0
2021-01-05,VDA,90,1,0
2021-01-05,VDA,120,1,0
2021-01-05,VDA,180,1,0
2021-01-05,VDA,270,1,0
2021-01-05,VEN,-1,46,0
2021-01-05,VEN,30,46,0
2021-01-05,VEN,90,46,0
2021-01-05,VEN,120,46,0
2021-01-05,VEN,180,46,0
2021-01-05,VEN,270,46,0
2021-01-06,ABR,-1,3,0
2021-01-06,ABR,30,3,0
2021-01-06,ABR,90,3,0
2021-01-06,ABR,120,3,0
2021-01-06,ABR,180,3,0
2021-01-06,ABR,270,3,0
2021-01-06,BAS,-1,4,0
2021-01-06,BAS,30,4,0
2021-01-06,BAS,90,4,0
2021-01-06,BAS,120,4,0
2021-01-06,BAS,180,4,0
2021-01-06,BAS,270,4,0
2021-01-06,CAL,-1,5,0
2021-01-06,CAL,30,5,0
2021-01-06,CAL,90,5,0
2021-01-06,CAL,120,5,0
2021-01-06,CAL,180,5,0
2021-01-06,CAL,270,5,0
2021-01-06,CAM,-1,54,0
2021-01-06,CAM,30,54,0
2021-01-06,CAM,90,54,0
2021-01-06,CAM,120,54,0
2021-01-06,CAM,180,54,0
2021-01-06,CAM,270,54,0
2021-01-06,EMR,-1,94,0
2021-01-06,EMR,30,94,0
2021-01-06,EMR,90,94,0
2021-01-06,EMR,120,94,0
2021-01-06,EMR,180,94,0
2021-01-06,EMR,270,94,0
2021-01-06,FVG,-1,23,0
2021-01-06,FVG,30,23,0
2021-01-06,FVG,90,23,0
2021-01-06,FVG,120,23,0
2021-01-06,FVG,180,23,0
2021-01-06,FVG,270,23,0
2021-01-06,LAZ,-1,78,0
2021-01-06,LAZ,30,78,0
2021-01-06,LAZ,90,78,0
2021-01-06,LAZ,120,78,0
2021-01-06,LAZ,180,78,0
2021-01-06,LAZ,270,78,0
2021-01-06,LIG,-1,8,0
2021-01-06,LIG,30,8,0
2021-01-06,LIG,90,8,0
2021-01-06,LIG,120,8,0
2021-01-06,LIG,180,8,0
2021-01-06,LIG,270,8,0
2021-01-06,LOM,-1,26,0
2021-01-06,LOM,30,26,0
2021-01-06,LOM,90,26,0
2021-01-06,LOM,120,26,0
2021-01-06,LOM,180,26,0
2021-01-06,LOM,270,26,0
2021-01-06,MAR,-1,10,0
2021-01-06,MAR,30,10,0
2021-01-06,MAR,90,10,0
2021-01-06,MAR,120,10,0
2021-01-06,MAR,180,10,0
2021-01-06,MAR,270,10,0
2021-01-06,MOL,-1,16,0
2021-01-06,MOL,30,16,0
2021-01-06,MOL,90,16,0
2021-01-06,MOL,120,16,0
2021-01-06,MOL,180,16,0
2021-01-06,MOL,270,16,0
2021-01-06,PAB,-1,5,0
2021-01-06,PAB,30,5,0
2021-01-06,PAB,90,5,0
2021-01-06,PAB,120,5,0
2021-01-06,PAB,180,5,0
2021-01-06,PAB,270,5,0
2021-01-06,PAT,-1,6,0
2021-01-06,PAT,30,6,0
2021-01-06,PAT,90,6,0
2021-01-06,PAT,120,6,0
2021-01-06,PAT,180,6,0
2021-01-06,PAT,270,6,0
2021-01-06,PIE,-1,49,0
2021-01-06,PIE,30,49,0
2021-01-06,PIE,90,49,0
2021-01-06,PIE,120,49,0
2021-01-06,PIE,180,49,0
2021-01-06,PIE,270,49,0
2021-01-06,PUG,-1,27,0
2021-01-06,PUG,30,27,0
2021-01-06,PUG,90,27,0
2021-01-06,PUG,120,27,0
2021-01-06,PUG,180,27,0
2021-01-06,PUG,270,27,0
2021-01-06,SAR,-1,2,0
2021-01-06,SAR,30,2,0
2021-01-06,SAR,90,2,0
2021-01-06,SAR,120,2,0
2021-01-06,SAR,180,2,0
2021-01-06,SAR,270,2,0
2021-01-06,SIC,-1,57,0
2021-01-06,SIC,30,57,0
2021-01-06,SIC,90,57,0
2021-01-06,SIC,120,57,0
2021-01-06,SIC,180,57,0
2021-01-06,SIC,270,57,0
2021-01-06,TOS,-1,45,0
2021-01-06,TOS,30,45,0
2021-01-06,TOS,90,45,0
2021-01-06,TOS,120,45,0
2021-01-06,TOS,180,45,0
2021-01-06,TOS,270,45,0
2021-01-06,UMB,-1,5,0
2021-01-06,UMB,30,5,0
2021-01-06,UMB,90,5,0
2021-01-06,UMB,120,5,0
2021-01-06,UMB,180,5,0
2021-01-06,UMB,270,5,0
2021-01-06,VDA,-1,2,0
2021-01-06,VDA,30,2,0
2021-01-06,VDA,90,2,0
2021-01-06,VDA,120,2,0
2021-01-06,VDA,180,2,0
2021-01-06,VDA,270,2,0
2021-01-06,VEN,-1,53,0
2021-01-06,VEN,30,53,0
2021-01-06,VEN,90,53,0
2021-01-06,VEN,120,53,0
2021-01-06,VEN,180,53,0
2021-01-06,VEN,270,53,0
2021-01-07,ABR,-1,4,0
2021-01-07,ABR,30,4,0
2021-01-07,ABR,90,4,0
2021-01-07,ABR,120,4,0
2021-01-07,ABR,180,4,0
2021-01-07,ABR,270,4,0
2021-01-07,BAS,-1,4,0
2021-01-07,BAS,30,4,0
2021-01-07,BAS,90,4,0
2021-01-07,BAS,120,4,0
2021-01-07,BAS,180,4,0
2021-01-07,BAS,270,4,0
2021-01-07,CAL,-1,5,0
2021-01-07,CAL,30,5,0
2021-01-07,CAL,90,5,0
2021-01-07,CAL,120,5,0
2021-01-07,CAL,180,5,0
2021-01-07,CAL,270,5,0
2021-01-07,CAM,-1,76,0
2021-01-07,CAM,30,76,0
2021-01-07,CAM,90,76,0
2021-01-07,CAM,120,76,0
2021-01-07,CAM,180,76,0
2021-01-07,CAM,270,76,0
2021-01-07,EMR,-1,110,0
2021-01-07,EMR,30,110,0
2021-01-07,EMR,90,110,0
2021-01-07,EMR,120,110,0
2021-01-07,EMR,180,110,0
2021-01-07,EMR,270,110,0
2021-01-07,FVG,-1,28,0
2021-01-07,FVG,30,28,0
2021-01-07,FVG,90,28,0
2021-01-07,FVG,120,28,0
2021-01-07,FVG,180,28,0
2021-01-07,FVG,270,28,0
2021-01-07,LAZ,-1,101,0
2021-01-07,LAZ,30,101,0
2021-01-07,LAZ,90,101,0
2021-01-07,LAZ,120,101,0
2021-01-07,LAZ,180,101,0
2021-01-07,LAZ,270,101,0
2021-01-07,LIG,-1,12,0
2021-01-07,LIG,30,12,0
2021-01-07,LIG,90,12,0
2021-01-07,LIG,120,12,0
2021-01-07,LIG,180,12,0
2021-01-07,LIG,270,12,0
2021-01-07,LOM,-1,76,0
2021-01-07,LOM,30,76,0
2021-01-07,LOM,90,76,0
2021-01-07,LOM,120,76,0
2021-01-07,LOM,180,76,0
2021-01-07,LOM,270,76,0
2021-01-07,MAR,-1,12,0
2021-01-07,MAR,30,12,0
2021-01-07,MAR,90,12,0
2021-01-07,MAR,120,12,0
2021-01-07,MAR,180,12,0
2021-01-07,MAR,270,12,0
2021-01-07,MOL,-1,19,0
2021-01-07,MOL,30,19,0
2021-01-07,MOL,90,19,0
2021-01-07,MOL,120,19,0
2021-01-07,MOL,180,19,0
2021-01-07,MOL,270,19,0
2021-01-07,PAB,-1,5,0
2021-01-07,PAB,30,5,0
2021-01-07,PAB,90,5,0
2021-01-07,PAB,120,5,0
2021-01-07,PAB,180,5,0
2021-01-07,PAB,270,5,0
2021-01-07,PAT,-1,11,0
2021-01-07,PAT,30,11,0
2021-01-07,PAT,90,11,0
2021-01-07,PAT,120,11,0
2021-01-07,PAT,180,11,0
2021-01-07,PAT,270,11,0
2021-01-07,PIE,-1,58,0
2021-01-07,PIE,30,58,0
2021-01-07,PIE,90,58,0
2021-01-07,PIE,120,58,0
2021-01-07,PIE,180,58,0
2021-01-07,PIE,270,58,0
2021-01-07,PUG,-1,33,0
2021-01-07,PUG,30,33,0
2021-01-07,PUG,90,33,0
2021-01-07,PUG,120,33,0
2021-01-07,PUG,180,33,0
2021-01-07,PUG,270,33,0
2021-01-07,SAR,-1,7,0
2021-01-07,SAR,30,7,0
2021-01-07,SAR,90,7,0
2021-01-07,SAR,120,7,0
2021-01-07,SAR,180,7,0
2021-01-07,SAR,270,7,0
2021-01-07,SIC,-1,70,0
2021-01-07,SIC,30,70,0
2021-01-07,SIC,90,70,0
2021-01-07,SIC,120,70,0
2021-01-07,SIC,180,70,0
2021-01-07,SIC,270,70,0
2021-01-07,TOS,-1,50,0
2021-01-07,TOS,30,50,0
2021-01-07,TOS,90,50,0
2021-01-07,TOS,120,50,0
2021-01-07,TOS,180,50,0
2021-01-07,TOS,270,50,0
2021-01-07,UMB,-1,10,0
2021-01-07,UMB,30,10,0
2021-01-07,UMB,90,10,0
2021-01-07,UMB,120,10,0
2021-01-07,UMB,180,10,0
2021-01-07,UMB,270,10,0
2021-01-07,VDA,-1,7,0
2021-01-07,VDA,30,7,0
2021-01-07,VDA,90,7,0
2021-01-07,VDA,120,7,0
2021-01-07,VDA,180,7,0
2021-01-07,VDA,270,7,0
2021-01-07,VEN,-1,67,0
2021-01-07,VEN,30,67,0
2021-01-07,VEN,90,67,0
2021-01-07,VEN,120,67,0
2021-01-07,VEN,180,67,0
2021-01-07,VEN,270,67,0
2021-01-08,ABR,-1,5,0
2021-01-08,ABR,30,5,0
2021-01-08,ABR,90,5,0
2021-01-08,ABR,120,5,0
2021-01-08,ABR,180,5,0
2021-01-08,ABR,270,5,0
2021-01-08,BAS,-1,4,0
2021-01-08,BAS,30,4,0
2021-01-08,BAS,90,4,0
2021-01-08,BAS,120,4,0
2021-01-08,BAS,180,4,0
2021-01-08,BAS,270,4,0
2021-01-08,CAL,-1,9,0
2021-01-08,CAL,30,9,0
2021-01-08,CAL,90,9,0
2021-01-08,CAL,120,9,0
2021-01-08,CAL,180,9,0
2021-01-08,CAL,270,9,0
2021-01-08,CAM,-1,120,0
2021-01-08,CAM,30,120,0
2021-01-08,CAM,90,120,0
2021-01-08,CAM,120,120,0
2021-01-08,CAM,180,120,0
2021-01-08,CAM,270,120,0
2021-01-08,EMR,-1,169,0
2021-01-08,EMR,30,169,0
2021-01-08,EMR,90,169,0
2021-01-08,EMR,120,169,0
2021-01-08,EMR,180,169,0
2021-01-08,EMR,270,169,0
2021-01-08,FVG,-1,34,0
2021-01-08,FVG,30,34,0
2021-01-08,FVG,90,34,0
2021-01-08,FVG,120,34,0
2021-01-08,FVG,180,34,0
2021-01-08,FVG,270,34,0
2021-01-08,LAZ,-1,120,0
2021-01-08,LAZ,30,120,0
2021-01-08,LAZ,90,120,0
2021-01-08,LAZ,120,120,0
2021-01-08,LAZ,180,120,0
2021-01-08,LAZ,270,120,0
2021-01-08,LIG,-1,17,0
2021-01-08,LIG,30,17,0
2021-01-08,LIG,90,17,0
2021-01-08,LIG,120,17,0
2021-01-08,LIG,180,17,0
2021-01-08,LIG,270,17,0
2021-01-08,LOM,-1,99,0
2021-01-08,LOM,30,99,0
2021-01-08,LOM,90,99,0
2021-01-08,LOM,120,99,0
2021-01-08,LOM,180,99,0
2021-01-08,LOM,270,99,0
2021-01-08,MAR,-1,12,0
2021-01-08,MAR,30,12,0
2021-01-08,MAR,90,12,0
2021-01-08,MAR,120,12,0
2021-01-08,MAR,180,12,0
2021-01-08,MAR,270,12,0
2021-01-08,MOL,-1,19,0
2021-01-08,MOL,30,19,0
2021-01-08,MOL,90,19,0
2021-01-08,MOL,120,19,0
2021-01-08,MOL,180,19,0
2021-01-08,MOL,270,19,0
2021-01-08,PAB,-1,8,0
2021-01-08,PAB,30,8,0
2021-01-08,PAB,90,8,0
2021-01-08,PAB,120,8,0
2021-01-08,PAB,180,8,0
2021-01-08,PAB,270,8,0
2021-01-08,PAT,-1,15,0
2021-01-08,PAT,30,15,0
2021-01-08,PAT,90,15,0
2021-01-08,PAT,120,15,0
2021-01-08,PAT,180,15,0
2021-01-08,PAT,270,15,0
2021-01-08,PIE,-1,66,0
2021-01-08,PIE,30,66,0
2021-01-08,PIE,90,66,0
2021-01-08,PIE,120,66,0
2021-01-08,PIE,180,66,0
2021-01-08,PIE,270,66,0
2021-01-08,PUG,-1,42,0
2021-01-08,PUG,30,42,0
2021-01-08,PUG,90,42,0
2021-01-08,PUG,120,42,0
2021-01-08,PUG,180,42,0
2021-01-08,PUG,270,42,0
2021-01-08,SAR,-1,13,0
2021-01-08,SAR,30,13,0
2021-01-08,SAR,90,13,0
2021-01-08,SAR,120,13,0
2021-01-08,SAR,180,13,0
2021-01-08,SAR,270,13,0
2021-01-08,SIC,-1,87,0
2021-01-08,SIC,30,87,0
2021-01-08,SIC,90,87,0
2021-01-08,SIC,120,87,0
2021-01-08,SIC,180,87,0
2021-01-08,SIC,270,87,0
2021-01-08,TOS,-1,53,0
2021-01-08,TOS,30,53,0
2021-01-08,TOS,90,53,0
2021-01-08,TOS,120,53,0
2021-01-08,TOS,180,53,0
2021-01-08,TOS,270,53,0
2021-01-08,UMB,-1,12,0
2021-01-08,UMB,30,12,0
