data_somministrazione,area,fascia_anagrafica,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2021-06-02,LOM,05-11,0,0,0,0
2021-06-02,LOM,12-19,41,0,8736,0
2021-06-02,LOM,20-29,590,0,103905,0
2021-06-02,LOM,30-39,1014,0,133192,0
2021-06-02,LOM,40-49,1824,0,194894,0
2021-06-02,LOM,50-59,9766,0,391239,0
2021-06-02,LOM,60-69,1870,0,433976,0
2021-06-02,LOM,70-79,622,0,387270,0
2021-06-02,LOM,80-89,148,0,558970,0
2021-06-02,LOM,90+,51,0,121309,0
2021-06-02,MAR,05-11,0,0,0,0
2021-06-02,MAR,12-19,28,0,867,0
2021-06-02,MAR,20-29,28,0,12682,0
2021-06-02,MAR,30-39,27,0,19377,0
2021-06-02,MAR,40-49,119,0,30876,0
2021-06-02,MAR,50-59,206,0,43741,0
2021-06-02,MAR,60-69,507,0,65269,0
2021-06-02,MAR,70-79,336,0,70215,0
2021-06-02,MAR,80-89,80,0,77043,0
2021-06-02,MAR,90+,6,0,20473,0
2021-06-02,MOL,05-11,0,0,0,0
2021-06-02,MOL,12-19,36,0,146,0
2021-06-02,MOL,20-29,0,0,1762,0
2021-06-02,MOL,30-39,1,0,3487,0
2021-06-02,MOL,40-49,20,0,5856,0
2021-06-02,MOL,50-59,14,0,10643,0
2021-06-02,MOL,60-69,6,0,12435,0
2021-06-02,MOL,70-79,21,0,9199,0
2021-06-02,MOL,80-89,20,0,17920,0
2021-06-02,MOL,90+,29,0,4561,0
2021-06-02,PAB,05-11,0,0,0,0
2021-06-02,PAB,12-19,1,0,578,0
2021-06-02,PAB,20-29,29,0,7415,0
2021-06-02,PAB,30-39,64,0,9873,0
2021-06-02,PAB,40-49,71,0,14207,0
2021-06-02,PAB,50-59,86,0,18549,0
2021-06-02,PAB,60-69,35,0,21253,0
2021-06-02,PAB,70-79,207,0,15308,0
2021-06-02,PAB,80-89,13,0,21707,0
2021-06-02,PAB,90+,1,0,5193,0
2021-06-02,PAT,05-11,0,0,0,0
2021-06-02,PAT,12-19,6,0,164,0
2021-06-02,PAT,20-29,34,0,4950,0
2021-06-02,PAT,30-39,27,0,5942,0
2021-06-02,PAT,40-49,67,0,8528,0
2021-06-02,PAT,50-59,139,0,14094,0
2021-06-02,PAT,60-69,847,0,12962,0
2021-06-02,PAT,70-79,791,0,22283,0
2021-06-02,PAT,80-89,74,0,27227,0
2021-06-02,PAT,90+,12,0,7461,0
2021-06-02,PIE,05-11,0,0,0,0
2021-06-02,PIE,12-19,24,0,2522,0
2021-06-02,PIE,20-29,133,0,44158,0
2021-06-02,PIE,30-39,373,0,57748,0
2021-06-02,PIE,40-49,757,0,84600,0
2021-06-02,PIE,50-59,714,0,128015,0
2021-06-02,PIE,60-69,1802,0,177373,0
2021-06-02,PIE,70-79,1631,0,163502,0
2021-06-02,PIE,80-89,178,0,276296,0
2021-06-02,PIE,90+,91,0,61298,0
2021-06-02,PUG,05-11,0,0,0,0
2021-06-02,PUG,12-19,215,0,3248,0
2021-06-02,PUG,20-29,327,0,37288,0
2021-06-02,PUG,30-39,434,0,57154,0
2021-06-02,PUG,40-49,1751,0,97747,0
2021-06-02,PUG,50-59,3039,0,139897,0
2021-06-02,PUG,60-69,1920,0,149221,0
2021-06-02,PUG,70-79,1604,0,153393,0
2021-06-02,PUG,80-89,154,0,195307,0
2021-06-02,PUG,90+,52,0,42064,0
2021-06-02,SAR,05-11,0,0,0,0
2021-06-02,SAR,12-19,9,0,1041,0
2021-06-02,SAR,20-29,54,0,10582,0
2021-06-02,SAR,30-39,151,0,20170,0
2021-06-02,SAR,40-49,305,0,32342,0
2021-06-02,SAR,50-59,318,0,44286,0
2021-06-02,SAR,60-69,393,0,46353,0
2021-06-02,SAR,70-79,433,0,46421,0
2021-06-02,SAR,80-89,229,0,77960,0
2021-06-02,SAR,90+,50,0,15860,0
2021-06-02,SIC,05-11,0,0,0,0
2021-06-02,SIC,12-19,354,0,9650,0
2021-06-02,SIC,20-29,652,0,48792,0
2021-06-02,SIC,30-39,807,0,66309,0
2021-06-02,SIC,40-49,2280,0,113750,0
2021-06-02,SIC,50-59,2626,0,176724,0
2021-06-02,SIC,60-69,2059,0,187692,0
2021-06-02,SIC,70-79,2303,0,182816,0
2021-06-02,SIC,80-89,454,0,186884,0
2021-06-02,SIC,90+,158,0,36230,0
2021-06-02,TOS,05-11,0,0,0,0
2021-06-02,TOS,12-19,112,0,1831,0
2021-06-02,TOS,20-29,816,0,38209,0
2021-06-02,TOS,30-39,616,0,52555,0
2021-06-02,TOS,40-49,960,0,76433,0
2021-06-02,TOS,50-59,1163,0,96668,0
2021-06-02,TOS,60-69,2163,0,110076,0
2021-06-02,TOS,70-79,414,0,131320,0
2021-06-02,TOS,80-89,42,0,237595,0
2021-06-02,TOS,90+,6,0,62436,0
2021-06-02,UMB,05-11,0,0,0,0
2021-06-02,UMB,12-19,1,0,393,0
2021-06-02,UMB,20-29,8,0,7096,0
2021-06-02,UMB,30-39,11,0,12610,0
2021-06-02,UMB,40-49,15,0,18716,0
2021-06-02,UMB,50-59,30,0,26025,0
2021-06-02,UMB,60-69,1269,0,32364,0
2021-06-02,UMB,70-79,37,0,18314,0
2021-06-02,UMB,80-89,13,0,59745,0
2021-06-02,UMB,90+,1,0,15611,0
2021-06-02,VDA,05-11,0,0,0,0
2021-06-02,VDA,12-19,17,0,82,0
2021-06-02,VDA,20-29,18,0,800,0
2021-06-02,VDA,30-39,15,0,1193,0
2021-06-02,VDA,40-49,21,0,1968,0
2021-06-02,VDA,50-59,49,0,4056,0
2021-06-02,VDA,60-69,46,0,4583,0
2021-06-02,VDA,70-79,195,0,6773,0
2021-06-02,VDA,80-89,43,0,6594,0
2021-06-02,VDA,90+,7,0,1541,0
2021-06-02,VEN,05-11,0,0,0,0
2021-06-02,VEN,12-19,8,0,2342,0
2021-06-02,VEN,20-29,229,0,41994,0
2021-06-02,VEN,30-39,315,0,53984,0
2021-06-02,VEN,40-49,668,0,80482,0
2021-06-02,VEN,50-59,1282,0,127723,0
2021-06-02,VEN,60-69,1349,0,234002,0
2021-06-02,VEN,70-79,1406,0,201761,0
2021-06-02,VEN,80-89,55,0,261780,0
2021-06-02,VEN,90+,30,0,61696,0
2021-06-03,ABR,05-11,0,0,0,0
2021-06-03,ABR,12-19,69,0,768,0
2021-06-03,ABR,20-29,265,0,10769,0
2021-06-03,ABR,30-39,364,0,17958,0
2021-06-03,ABR,40-49,671,0,30607,0
2021-06-03,ABR,50-59,891,0,48088,0
2021-06-03,ABR,60-69,816,0,54111,0
2021-06-03,ABR,70-79,661,0,54943,0
2021-06-03,ABR,80-89,228,0,70090,0
2021-06-03,ABR,90+,96,0,16274,0
2021-06-03,BAS,05-11,0,0,0,0
2021-06-03,BAS,12-19,14,0,856,0
2021-06-03,BAS,20-29,113,0,6162,0
2021-06-03,BAS,30-39,132,0,9235,0
2021-06-03,BAS,40-49,182,0,16976,0
2021-06-03,BAS,50-59,220,0,22721,0
2021-06-03,BAS,60-69,164,0,21026,0
2021-06-03,BAS,70-79,380,0,21372,0
2021-06-03,BAS,80-89,12,0,31202,0
2021-06-03,BAS,90+,2,0,7500,0
2021-06-03,CAL,05-11,0,0,0,0
2021-06-03,CAL,12-19,33,0,1245,0
2021-06-03,CAL,20-29,467,0,15554,0
2021-06-03,CAL,30-39,597,0,26077,0
2021-06-03,CAL,40-49,1371,0,43368,0
2021-06-03,CAL,50-59,1461,0,62992,0
2021-06-03,CAL,60-69,1642,0,79196,0
2021-06-03,CAL,70-79,911,0,77243,0
2021-06-03,CAL,80-89,174,0,81560,0
2021-06-03,CAL,90+,39,0,16804,0
2021-06-03,CAM,05-11,0,0,0,0
2021-06-03,CAM,12-19,2543,0,21857,0
2021-06-03,CAM,20-29,1391,0,66890,0
2021-06-03,CAM,30-39,1359,0,93513,0
2021-06-03,CAM,40-49,2326,0,133466,0
2021-06-03,CAM,50-59,2826,0,271425,0
2021-06-03,CAM,60-69,2340,0,216957,0
2021-06-03,CAM,70-79,2670,0,174670,0
2021-06-03,CAM,80-89,591,0,201401,0
2021-06-03,CAM,90+,205,0,35650,0
2021-06-03,EMR,05-11,0,0,0,0
2021-06-03,EMR,12-19,48,0,3440,0
2021-06-03,EMR,20-29,618,0,47298,0
2021-06-03,EMR,30-39,917,0,64065,0
2021-06-03,EMR,40-49,1413,0,95822,0
2021-06-03,EMR,50-59,2365,0,139078,0
2021-06-03,EMR,60-69,4206,0,209357,0
2021-06-03,EMR,70-79,1076,0,157749,0
2021-06-03,EMR,80-89,366,0,275166,0
2021-06-03,EMR,90+,227,0,70281,0
2021-06-03,FVG,05-11,0,0,0,0
2021-06-03,FVG,12-19,12,0,765,0
2021-06-03,FVG,20-29,173,0,16293,0
2021-06-03,FVG,30-39,273,0,19226,0
2021-06-03,FVG,40-49,673,0,29438,0
2021-06-03,FVG,50-59,920,0,44789,0
2021-06-03,FVG,60-69,471,0,40571,0
2021-06-03,FVG,70-79,236,0,34638,0
2021-06-03,FVG,80-89,148,0,75215,0
2021-06-03,FVG,90+,108,0,17847,0
2021-06-03,LAZ,05-11,0,0,0,0
2021-06-03,LAZ,12-19,203,0,2890,0
2021-06-03,LAZ,20-29,772,0,46198,0
2021-06-03,LAZ,30-39,933,0,72955,0
2021-06-03,LAZ,40-49,4163,0,118137,0
2021-06-03,LAZ,50-59,4205,0,196134,0
2021-06-03,LAZ,60-69,6660,0,168428,0
2021-06-03,LAZ,70-79,6131,0,242181,0
2021-06-03,LAZ,80-89,1455,0,301411,0
2021-06-03,LAZ,90+,352,0,65930,0
2021-06-03,LIG,05-11,0,0,0,0
2021-06-03,LIG,12-19,171,0,1690,0
2021-06-03,LIG,20-29,1177,0,19003,0
2021-06-03,LIG,30-39,989,0,20515,0
2021-06-03,LIG,40-49,655,0,25933,0
2021-06-03,LIG,50-59,1001,0,42172,0
2021-06-03,LIG,60-69,1917,0,48165,0
2021-06-03,LIG,70-79,2024,0,88726,0
2021-06-03,LIG,80-89,690,0,104109,0
2021-06-03,LIG,90+,192,0,24424,0
2021-06-03,LOM,05-11,0,0,0,0
2021-06-03,LOM,12-19,78,0,8814,0
2021-06-03,LOM,20-29,966,0,104871,0
2021-06-03,LOM,30-39,1727,0,134919,0
2021-06-03,LOM,40-49,2768,0,197662,0
2021-06-03,LOM,50-59,7216,0,398455,0
2021-06-03,LOM,60-69,2288,0,436264,0
2021-06-03,LOM,70-79,902,0,388172,0
2021-06-03,LOM,80-89,690,0,559660,0
2021-06-03,LOM,90+,371,0,121680,0
2021-06-03,MAR,05-11,0,0,0,0
2021-06-03,MAR,12-19,45,0,912,0
2021-06-03,MAR,20-29,95,0,12777,0
2021-06-03,MAR,30-39,130,0,19507,0
2021-06-03,MAR,40-49,319,0,31195,0
2021-06-03,MAR,50-59,443,0,44184,0
2021-06-03,MAR,60-69,1121,0,66390,0
2021-06-03,MAR,70-79,818,0,71033,0
2021-06-03,MAR,80-89,226,0,77269,0
2021-06-03,MAR,90+,99,0,20572,0
2021-06-03,MOL,05-11,0,0,0,0
2021-06-03,MOL,12-19,18,0,164,0
2021-06-03,MOL,20-29,26,0,1788,0
2021-06-03,MOL,30-39,43,0,3530,0
2021-06-03,MOL,40-49,105,0,5961,0
2021-06-03,MOL,50-59,269,0,10912,0
2021-06-03,MOL,60-69,128,0,12563,0
2021-06-03,MOL,70-79,14,0,9213,0
2021-06-03,MOL,80-89,16,0,17936,0
2021-06-03,MOL,90+,33,0,4594,0
2021-06-03,PAB,05-11,0,0,0,0
2021-06-03,PAB,12-19,25,0,603,0
2021-06-03,PAB,20-29,197,0,7612,0
2021-06-03,PAB,30-39,235,0,10108,0
2021-06-03,PAB,40-49,268,0,14475,0
2021-06-03,PAB,50-59,283,0,18832,0
2021-06-03,PAB,60-69,177,0,21430,0
2021-06-03,PAB,70-79,102,0,15410,0
2021-06-03,PAB,80-89,26,0,21733,0
2021-06-03,PAB,90+,13,0,5206,0
2021-06-03,PAT,05-11,0,0,0,0
2021-06-03,PAT,12-19,7,0,171,0
2021-06-03,PAT,20-29,87,0,5037,0
2021-06-03,PAT,30-39,131,0,6073,0
2021-06-03,PAT,40-49,244,0,8772,0
2021-06-03,PAT,50-59,367,0,14461,0
2021-06-03,PAT,60-69,1231,0,14193,0
2021-06-03,PAT,70-79,1444,0,23727,0
2021-06-03,PAT,80-89,120,0,27347,0
2021-06-03,PAT,90+,19,0,7480,0
2021-06-03,PIE,05-11,0,0,0,0
2021-06-03,PIE,12-19,13,0,2535,0
2021-06-03,PIE,20-29,213,0,44371,0
2021-06-03,PIE,30-39,559,0,58307,0
2021-06-03,PIE,40-49,775,0,85375,0
2021-06-03,PIE,50-59,945,0,128960,0
2021-06-03,PIE,60-69,2343,0,179716,0
2021-06-03,PIE,70-79,1073,0,164575,0
2021-06-03,PIE,80-89,180,0,276476,0
2021-06-03,PIE,90+,115,0,61413,0
2021-06-03,PUG,05-11,0,0,0,0
2021-06-03,PUG,12-19,331,0,3579,0
2021-06-03,PUG,20-29,1050,0,38338,0
2021-06-03,PUG,30-39,1266,0,58420,0
2021-06-03,PUG,40-49,2820,0,100567,0
2021-06-03,PUG,50-59,5515,0,145412,0
2021-06-03,PUG,60-69,6283,0,155504,0
2021-06-03,PUG,70-79,6962,0,160355,0
2021-06-03,PUG,80-89,888,0,196195,0
2021-06-03,PUG,90+,298,0,42362,0
2021-06-03,SAR,05-11,0,0,0,0
2021-06-03,SAR,12-19,16,0,1057,0
2021-06-03,SAR,20-29,195,0,10777,0
2021-06-03,SAR,30-39,302,0,20472,0
2021-06-03,SAR,40-49,731,0,33073,0
2021-06-03,SAR,50-59,1094,0,45380,0
2021-06-03,SAR,60-69,1628,0,47981,0
2021-06-03,SAR,70-79,2184,0,48605,0
2021-06-03,SAR,80-89,293,0,78253,0
2021-06-03,SAR,90+,66,0,15926,0
2021-06-03,SIC,05-11,0,0,0,0
2021-06-03,SIC,12-19,555,0,10205,0
2021-06-03,SIC,20-29,1162,0,49954,0
2021-06-03,SIC,30-39,1309,0,67618,0
2021-06-03,SIC,40-49,2558,0,116308,0
2021-06-03,SIC,50-59,3328,0,180052,0
2021-06-03,SIC,60-69,3076,0,190768,0
2021-06-03,SIC,70-79,3067,0,185883,0
2021-06-03,SIC,80-89,780,0,187664,0
2021-06-03,SIC,90+,231,0,36461,0
2021-06-03,TOS,05-11,0,0,0,0
2021-06-03,TOS,12-19,83,0,1914,0
2021-06-03,TOS,20-29,649,0,38858,0
2021-06-03,TOS,30-39,557,0,53112,0
2021-06-03,TOS,40-49,884,0,77317,0
2021-06-03,TOS,50-59,1188,0,97856,0
2021-06-03,TOS,60-69,3538,0,113614,0
2021-06-03,TOS,70-79,765,0,132085,0
2021-06-03,TOS,80-89,97,0,237692,0
2021-06-03,TOS,90+,11,0,62447,0
2021-06-03,UMB,05-11,0,0,0,0
2021-06-03,UMB,12-19,2,0,395,0
2021-06-03,UMB,20-29,13,0,7109,0
2021-06-03,UMB,30-39,43,0,12653,0
2021-06-03,UMB,40-49,36,0,18752,0
2021-06-03,UMB,50-59,133,0,26158,0
2021-06-03,UMB,60-69,66,0,32430,0
2021-06-03,UMB,70-79,115,0,18429,0
2021-06-03,UMB,80-89,49,0,59794,0
2021-06-03,UMB,90+,24,0,15635,0
2021-06-03,VDA,05-11,0,0,0,0
2021-06-03,VDA,12-19,8,0,90,0
2021-06-03,VDA,20-29,14,0,814,0
2021-06-03,VDA,30-39,26,0,1219,0
2021-06-03,VDA,40-49,36,0,2004,0
2021-06-03,VDA,50-59,54,0,4110,0
2021-06-03,VDA,60-69,20,0,4603,0
2021-06-03,VDA,70-79,238,0,7011,0
2021-06-03,VDA,80-89,30,0,6624,0
2021-06-03,VDA,90+,16,0,1557,0
2021-06-03,VEN,05-11,0,0,0,0
2021-06-03,VEN,12-19,48,0,2390,0
2021-06-03,VEN,20-29,728,0,42722,0
2021-06-03,VEN,30-39,1169,0,55153,0
2021-06-03,VEN,40-49,2420,0,82902,0
2021-06-03,VEN,50-59,4338,0,132061,0
2021-06-03,VEN,60-69,2888,0,236890,0
2021-06-03,VEN,70-79,2998,0,204759,0
2021-06-03,VEN,80-89,250,0,262030,0
2021-06-03,VEN,90+,134,0,61830,0
2021-06-04,ABR,05-11,0,0,0,0
2021-06-04,ABR,12-19,71,0,839,0
2021-06-04,ABR,20-29,221,0,10990,0
2021-06-04,ABR,30-39,382,0,18340,0
2021-06-04,ABR,40-49,755,0,31362,0
2021-06-04,ABR,50-59,1192,0,49280,0
2021-06-04,ABR,60-69,1211,0,55322,0
2021-06-04,ABR,70-79,982,0,55925,0
2021-06-04,ABR,80-89,289,0,70379,0
2021-06-04,ABR,90+,123,0,16397,0
2021-06-04,BAS,05-11,0,0,0,0
2021-06-04,BAS,12-19,15,0,871,0
2021-06-04,BAS,20-29,111,0,6273,0
2021-06-04,BAS,30-39,133,0,9368,0
2021-06-04,BAS,40-49,184,0,17160,0
2021-06-04,BAS,50-59,205,0,22926,0
2021-06-04,BAS,60-69,131,0,21157,0
2021-06-04,BAS,70-79,289,0,21661,0
2021-06-04,BAS,80-89,21,0,31223,0
2021-06-04,BAS,90+,4,0,7504,0
2021-06-04,CAL,05-11,0,0,0,0
2021-06-04,CAL,12-19,81,0,1326,0
2021-06-04,CAL,20-29,636,0,16190,0
2021-06-04,CAL,30-39,767,0,26844,0
2021-06-04,CAL,40-49,1326,0,44694,0
2021-06-04,CAL,50-59,1424,0,64416,0
2021-06-04,CAL,60-69,1553,0,80749,0
2021-06-04,CAL,70-79,862,0,78105,0
2021-06-04,CAL,80-89,300,0,81860,0
2021-06-04,CAL,90+,66,0,16870,0
2021-06-04,CAM,05-11,0,0,0,0
2021-06-04,CAM,12-19,1283,0,23140,0
2021-06-04,CAM,20-29,1156,0,68046,0
2021-06-04,CAM,30-39,1170,0,94683,0
2021-06-04,CAM,40-49,1899,0,135365,0
2021-06-04,CAM,50-59,5547,0,276972,0
2021-06-04,CAM,60-69,1417,0,218374,0
2021-06-04,CAM,70-79,677,0,175347,0
2021-06-04,CAM,80-89,454,0,201855,0
2021-06-04,CAM,90+,213,0,35863,0
2021-06-04,EMR,05-11,0,0,0,0
2021-06-04,EMR,12-19,205,0,3645,0
2021-06-04,EMR,20-29,1972,0,49270,0
2021-06-04,EMR,30-39,2096,0,66161,0
2021-06-04,EMR,40-49,2426,0,98248,0
2021-06-04,EMR,50-59,2333,0,141411,0
2021-06-04,EMR,60-69,4123,0,213480,0
2021-06-04,EMR,70-79,1284,0,159033,0
2021-06-04,EMR,80-89,347,0,275513,0
2021-06-04,EMR,90+,175,0,70456,0
2021-06-04,FVG,05-11,0,0,0,0
2021-06-04,FVG,12-19,10,0,775,0
2021-06-04,FVG,20-29,159,0,16452,0
2021-06-04,FVG,30-39,242,0,19468,0
2021-06-04,FVG,40-49,473,0,29911,0
2021-06-04,FVG,50-59,489,0,45278,0
2021-06-04,FVG,60-69,1426,0,41997,0
2021-06-04,FVG,70-79,498,0,35136,0
2021-06-04,FVG,80-89,181,0,75396,0
2021-06-04,FVG,90+,92,0,17939,0
2021-06-04,LAZ,05-11,0,0,0,0
2021-06-04,LAZ,12-19,86,0,2976,0
2021-06-04,LAZ,20-29,767,0,46965,0
2021-06-04,LAZ,30-39,1025,0,73980,0
2021-06-04,LAZ,40-49,4009,0,122146,0
2021-06-04,LAZ,50-59,4719,0,200853,0
2021-06-04,LAZ,60-69,6489,0,174917,0
2021-06-04,LAZ,70-79,5956,0,248137,0
2021-06-04,LAZ,80-89,1380,0,302791,0
2021-06-04,LAZ,90+,355,0,66285,0
2021-06-04,LIG,05-11,0,0,0,0
2021-06-04,LIG,12-19,143,0,1833,0
2021-06-04,LIG,20-29,788,0,19791,0
2021-06-04,LIG,30-39,718,0,21233,0
2021-06-04,LIG,40-49,574,0,26507,0
2021-06-04,LIG,50-59,881,0,43053,0
2021-06-04,LIG,60-69,1215,0,49380,0
2021-06-04,LIG,70-79,1770,0,90496,0
2021-06-04,LIG,80-89,652,0,104761,0
2021-06-04,LIG,90+,203,0,24627,0
2021-06-04,LOM,05-11,0,0,0,0
2021-06-04,LOM,12-19,62,0,8876,0
2021-06-04,LOM,20-29,950,0,105821,0
2021-06-04,LOM,30-39,1788,0,136707,0
2021-06-04,LOM,40-49,2852,0,200514,0
2021-06-04,LOM,50-59,10935,0,409390,0
2021-06-04,LOM,60-69,2043,0,438307,0
2021-06-04,LOM,70-79,857,0,389029,0
2021-06-04,LOM,80-89,477,0,560137,0
2021-06-04,LOM,90+,223,0,121903,0
2021-06-04,MAR,05-11,0,0,0,0
2021-06-04,MAR,12-19,44,0,956,0
2021-06-04,MAR,20-29,179,0,12956,0
2021-06-04,MAR,30-39,203,0,19710,0
2021-06-04,MAR,40-49,471,0,31666,0
2021-06-04,MAR,50-59,705,0,44889,0
2021-06-04,MAR,60-69,890,0,67280,0
2021-06-04,MAR,70-79,457,0,71490,0
2021-06-04,MAR,80-89,345,0,77614,0
2021-06-04,MAR,90+,80,0,20652,0
2021-06-04,MOL,05-11,0,0,0,0
2021-06-04,MOL,12-19,17,0,181,0
2021-06-04,MOL,20-29,70,0,1858,0
2021-06-04,MOL,30-39,25,0,3555,0
2021-06-04,MOL,40-49,106,0,6067,0
2021-06-04,MOL,50-59,134,0,11046,0
2021-06-04,MOL,60-69,100,0,12663,0
2021-06-04,MOL,70-79,9,0,9222,0
2021-06-04,MOL,80-89,39,0,17975,0
2021-06-04,MOL,90+,30,0,4624,0
2021-06-04,PAB,05-11,0,0,0,0
2021-06-04,PAB,12-19,31,0,634,0
2021-06-04,PAB,20-29,325,0,7937,0
2021-06-04,PAB,30-39,357,0,10465,0
2021-06-04,PAB,40-49,290,0,14765,0
2021-06-04,PAB,50-59,379,0,19211,0
2021-06-04,PAB,60-69,388,0,21818,0
2021-06-04,PAB,70-79,528,0,15938,0
2021-06-04,PAB,80-89,75,0,21808,0
2021-06-04,PAB,90+,7,0,5213,0
2021-06-04,PAT,05-11,0,0,0,0
2021-06-04,PAT,12-19,17,0,188,0
2021-06-04,PAT,20-29,161,0,5198,0
2021-06-04,PAT,30-39,210,0,6283,0
2021-06-04,PAT,40-49,403,0,9175,0
2021-06-04,PAT,50-59,586,0,15047,0
2021-06-04,PAT,60-69,1131,0,15324,0
2021-06-04,PAT,70-79,1595,0,25322,0
2021-06-04,PAT,80-89,132,0,27479,0
2021-06-04,PAT,90+,25,0,7505,0
2021-06-04,PIE,05-11,0,0,0,0
2021-06-04,PIE,12-19,31,0,2566,0
2021-06-04,PIE,20-29,395,0,44766,0
2021-06-04,PIE,30-39,1608,0,59915,0
2021-06-04,PIE,40-49,988,0,86363,0
2021-06-04,PIE,50-59,945,0,129905,0
2021-06-04,PIE,60-69,1593,0,181309,0
2021-06-04,PIE,70-79,1262,0,165837,0
2021-06-04,PIE,80-89,184,0,276660,0
2021-06-04,PIE,90+,124,0,61537,0
2021-06-04,PUG,05-11,0,0,0,0
2021-06-04,PUG,12-19,242,0,3821,0
2021-06-04,PUG,20-29,823,0,39161,0
2021-06-04,PUG,30-39,1155,0,59575,0
2021-06-04,PUG,40-49,2972,0,103539,0
2021-06-04,PUG,50-59,5654,0,151066,0
2021-06-04,PUG,60-69,4838,0,160342,0
2021-06-04,PUG,70-79,6266,0,166621,0
2021-06-04,PUG,80-89,1012,0,197207,0
2021-06-04,PUG,90+,289,0,42651,0
2021-06-04,SAR,05-11,0,0,0,0
2021-06-04,SAR,12-19,13,0,1070,0
2021-06-04,SAR,20-29,144,0,10921,0
2021-06-04,SAR,30-39,238,0,20710,0
2021-06-04,SAR,40-49,550,0,33623,0
2021-06-04,SAR,50-59,690,0,46070,0
2021-06-04,SAR,60-69,1580,0,49561,0
2021-06-04,SAR,70-79,1622,0,50227,0
2021-06-04,SAR,80-89,448,0,78701,0
2021-06-04,SAR,90+,116,0,16042,0
2021-06-04,SIC,05-11,0,0,0,0
2021-06-04,SIC,12-19,465,0,10670,0
2021-06-04,SIC,20-29,1926,0,51880,0
2021-06-04,SIC,30-39,1965,0,69583,0
2021-06-04,SIC,40-49,2474,0,118782,0
2021-06-04,SIC,50-59,3670,0,183722,0
2021-06-04,SIC,60-69,3173,0,193941,0
2021-06-04,SIC,70-79,2995,0,188878,0
2021-06-04,SIC,80-89,753,0,188417,0
2021-06-04,SIC,90+,231,0,36692,0
2021-06-04,TOS,05-11,0,0,0,0
2021-06-04,TOS,12-19,46,0,1960,0
2021-06-04,TOS,20-29,726,0,39584,0
2021-06-04,TOS,30-39,918,0,54030,0
2021-06-04,TOS,40-49,1513,0,78830,0
2021-06-04,TOS,50-59,2626,0,100482,0
2021-06-04,TOS,60-69,3422,0,117036,0
2021-06-04,TOS,70-79,736,0,132821,0
2021-06-04,TOS,80-89,90,0,237782,0
2021-06-04,TOS,90+,13,0,62460,0
2021-06-04,UMB,05-11,0,0,0,0
2021-06-04,UMB,12-19,3,0,398,0
2021-06-04,UMB,20-29,95,0,7204,0
2021-06-04,UMB,30-39,172,0,12825,0
2021-06-04,UMB,40-49,314,0,19066,0
2021-06-04,UMB,50-59,424,0,26582,0
2021-06-04,UMB,60-69,129,0,32559,0
2021-06-04,UMB,70-79,161,0,18590,0
2021-06-04,UMB,80-89,68,0,59862,0
2021-06-04,UMB,90+,35,0,15670,0
2021-06-04,VDA,05-11,0,0,0,0
2021-06-04,VDA,12-19,2,0,92,0
2021-06-04,VDA,20-29,41,0,855,0
2021-06-04,VDA,30-39,24,0,1243,0
2021-06-04,VDA,40-49,165,0,2169,0
2021-06-04,VDA,50-59,95,0,4205,0
2021-06-04,VDA,60-69,90,0,4693,0
2021-06-04,VDA,70-79,18,0,7029,0
2021-06-04,VDA,80-89,13,0,6637,0
2021-06-04,VDA,90+,8,0,1565,0
2021-06-04,VEN,05-11,0,0,0,0
2021-06-04,VEN,12-19,30,0,2420,0
2021-06-04,VEN,20-29,417,0,43139,0
2021-06-04,VEN,30-39,711,0,55864,0
2021-06-04,VEN,40-49,1473,0,84375,0
2021-06-04,VEN,50-59,2462,0,134523,0
2021-06-04,VEN,60-69,2653,0,239543,0
2021-06-04,VEN,70-79,3069,0,207828,0
2021-06-04,VEN,80-89,252,0,262282,0
2021-06-04,VEN,90+,117,0,61947,0
2021-06-05,ABR,05-11,0,0,0,0
2021-06-05,ABR,12-19,59,0,898,0
2021-06-05,ABR,20-29,280,0,11270,0
2021-06-05,ABR,30-39,483,0,18823,0
2021-06-05,ABR,40-49,595,0,31957,0
2021-06-05,ABR,50-59,1137,0,50417,0
2021-06-05,ABR,60-69,1004,0,56326,0
2021-06-05,ABR,70-79,690,0,56615,0
2021-06-05,ABR,80-89,161,0,70540,0
2021-06-05,ABR,90+,79,0,16476,0
2021-06-05,BAS,05-11,0,0,0,0
2021-06-05,BAS,12-19,20,0,891,0
2021-06-05,BAS,20-29,102,0,6375,0
2021-06-05,BAS,30-39,99,0,9467,0
2021-06-05,BAS,40-49,156,0,17316,0
2021-06-05,BAS,50-59,210,0,23136,0
2021-06-05,BAS,60-69,119,0,21276,0
2021-06-05,BAS,70-79,237,0,21898,0
2021-06-05,BAS,80-89,28,0,31251,0
2021-06-05,BAS,90+,11,0,7515,0
2021-06-05,CAL,05-11,0,0,0,0
2021-06-05,CAL,12-19,173,0,1499,0
2021-06-05,CAL,20-29,854,0,17044,0
2021-06-05,CAL,30-39,946,0,27790,0
2021-06-05,CAL,40-49,1303,0,45997,0
2021-06-05,CAL,50-59,1422,0,65838,0
2021-06-05,CAL,60-69,1188,0,81937,0
2021-06-05,CAL,70-79,591,0,78696,0
2021-06-05,CAL,80-89,119,0,81979,0
2021-06-05,CAL,90+,62,0,16932,0
