data_somministrazione,area,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2021-01-29,VDA,319,0,981,0
2021-01-29,VEN,8580,0,51379,0
2021-01-30,ABR,1452,0,9056,0
2021-01-30,BAS,586,0,5632,0
2021-01-30,CAL,1925,0,10186,0
2021-01-30,CAM,10690,0,60240,0
2021-01-30,EMR,9971,0,60006,0
2021-01-30,FVG,2034,0,13266,0
2021-01-30,LAZ,6218,0,64971,0
2021-01-30,LIG,1653,0,16453,0
2021-01-30,LOM,12220,0,62474,0
2021-01-30,MAR,1882,0,13437,0
2021-01-30,MOL,453,0,2998,0
2021-01-30,PAB,501,0,5845,0
2021-01-30,PAT,245,0,6493,0
2021-01-30,PIE,5895,0,44379,0
2021-01-30,PUG,5175,0,33987,0
2021-01-30,SAR,3590,0,13307,0
2021-01-30,SIC,7607,0,60348,0
2021-01-30,TOS,4438,0,41479,0
2021-01-30,UMB,1596,0,7826,0
2021-01-30,VDA,426,0,1407,0
2021-01-30,VEN,7992,0,59371,0
2021-01-31,ABR,1237,0,10293,0
2021-01-31,BAS,78,0,5710,0
2021-01-31,CAL,988,0,11174,0
2021-01-31,CAM,8051,0,68291,0
2021-01-31,EMR,7478,0,67484,0
2021-01-31,FVG,2364,0,15630,0
2021-01-31,LAZ,3989,0,68960,0
2021-01-31,LIG,625,0,17078,0
2021-01-31,LOM,9801,0,72275,0
2021-01-31,MAR,1824,0,15261,0
2021-01-31,MOL,264,0,3262,0
2021-01-31,PAB,0,0,5845,0
2021-01-31,PAT,76,0,6569,0
2021-01-31,PIE,4118,0,48497,0
2021-01-31,PUG,1756,0,35743,0
2021-01-31,SAR,2116,0,15423,0
2021-01-31,SIC,3953,0,64301,0
2021-01-31,TOS,2949,0,44428,0
2021-01-31,UMB,1079,0,8905,0
2021-01-31,VDA,234,0,1641,0
2021-01-31,VEN,4347,0,63718,0
2021-02-01,ABR,1365,0,11658,0
2021-02-01,BAS,203,0,5913,0
2021-02-01,CAL,2334,0,13508,0
2021-02-01,CAM,3878,0,72169,0
2021-02-01,EMR,9981,0,77465,0
2021-02-01,FVG,2121,0,17751,0
2021-02-01,LAZ,5353,0,74313,0
2021-02-01,LIG,2479,0,19557,0
2021-02-01,LOM,15833,0,88108,0
2021-02-01,MAR,1267,0,16528,0
2021-02-01,MOL,550,0,3812,0
2021-02-01,PAB,1472,0,7317,0
2021-02-01,PAT,1199,0,7768,0
2021-02-01,PIE,8250,0,56747,0
2021-02-01,PUG,3632,0,39375,0
2021-02-01,SAR,1331,0,16754,0
2021-02-01,SIC,5671,0,69972,0
2021-02-01,TOS,4996,0,49424,0
2021-02-01,UMB,1283,0,10188,0
2021-02-01,VDA,320,0,1961,0
2021-02-01,VEN,8334,0,72052,0
2021-02-02,ABR,1546,0,13204,0
2021-02-02,BAS,195,0,6108,0
2021-02-02,CAL,2205,0,15713,0
2021-02-02,CAM,5295,0,77464,0
2021-02-02,EMR,8970,0,86435,0
2021-02-02,FVG,2307,0,20058,0
2021-02-02,LAZ,5293,0,79606,0
2021-02-02,LIG,2551,0,22108,0
2021-02-02,LOM,19533,0,107641,0
2021-02-02,MAR,1123,0,17651,0
2021-02-02,MOL,325,0,4137,0
2021-02-02,PAB,1749,0,9066,0
2021-02-02,PAT,781,0,8549,0
2021-02-02,PIE,9614,0,66361,0
2021-02-02,PUG,3794,0,43169,0
2021-02-02,SAR,1276,0,18030,0
2021-02-02,SIC,4716,0,74688,0
2021-02-02,TOS,3552,0,52976,0
2021-02-02,UMB,960,0,11148,0
2021-02-02,VDA,291,0,2252,0
2021-02-02,VEN,6063,0,78115,0
2021-02-03,ABR,1644,0,14848,0
2021-02-03,BAS,644,0,6752,0
2021-02-03,CAL,2364,0,18077,0
2021-02-03,CAM,8038,0,85502,0
2021-02-03,EMR,8398,0,94833,0
2021-02-03,FVG,2650,0,22708,0
2021-02-03,LAZ,5473,0,85079,0
2021-02-03,LIG,2279,0,24387,0
2021-02-03,LOM,24676,0,132317,0
2021-02-03,MAR,2012,0,19663,0
2021-02-03,MOL,408,0,4545,0
2021-02-03,PAB,1515,0,10581,0
2021-02-03,PAT,466,0,9015,0
2021-02-03,PIE,9767,0,76128,0
2021-02-03,PUG,4362,0,47531,0
2021-02-03,SAR,697,0,18727,0
2021-02-03,SIC,5244,0,79932,0
2021-02-03,TOS,3988,0,56964,0
2021-02-03,UMB,712,0,11860,0
2021-02-03,VDA,340,0,2592,0
2021-02-03,VEN,5435,0,83550,0
2021-02-04,ABR,1076,0,15924,0
2021-02-04,BAS,1052,0,7804,0
2021-02-04,CAL,3042,0,21119,0
2021-02-04,CAM,6646,0,92148,0
2021-02-04,EMR,8705,0,103538,0
2021-02-04,FVG,2739,0,25447,0
2021-02-04,LAZ,5356,0,90435,0
2021-02-04,LIG,2652,0,27039,0
2021-02-04,LOM,26002,0,158319,0
2021-02-04,MAR,2278,0,21941,0
2021-02-04,MOL,687,0,5232,0
2021-02-04,PAB,2024,0,12605,0
2021-02-04,PAT,591,0,9606,0
2021-02-04,PIE,9869,0,85997,0
2021-02-04,PUG,4818,0,52349,0
2021-02-04,SAR,1394,0,20121,0
2021-02-04,SIC,5338,0,85270,0
2021-02-04,TOS,3297,0,60261,0
2021-02-04,UMB,759,0,12619,0
2021-02-04,VDA,288,0,2880,0
2021-02-04,VEN,6781,0,90331,0
2021-02-05,ABR,749,0,16673,0
2021-02-05,BAS,940,0,8744,0
2021-02-05,CAL,3392,0,24511,0
2021-02-05,CAM,5143,0,97291,0
2021-02-05,EMR,7704,0,111242,0
2021-02-05,FVG,2581,0,28028,0
2021-02-05,LAZ,6196,0,96631,0
2021-02-05,LIG,2445,0,29484,0
2021-02-05,LOM,23527,0,181846,0
2021-02-05,MAR,1721,0,23662,0
2021-02-05,MOL,544,0,5776,0
2021-02-05,PAB,3257,0,15862,0
2021-02-05,PAT,555,0,10161,0
2021-02-05,PIE,9188,0,95185,0
2021-02-05,PUG,4356,0,56705,0
2021-02-05,SAR,1491,0,21612,0
2021-02-05,SIC,4686,0,89956,0
2021-02-05,TOS,3837,0,64098,0
2021-02-05,UMB,827,0,13446,0
2021-02-05,VDA,194,0,3074,0
2021-02-05,VEN,6936,0,97267,0
2021-02-06,ABR,1014,0,17687,0
2021-02-06,BAS,784,0,9528,0
2021-02-06,CAL,2238,0,26749,0
2021-02-06,CAM,3263,0,100554,0
2021-02-06,EMR,5504,0,116746,0
2021-02-06,FVG,1144,0,29172,0
2021-02-06,LAZ,5447,0,102078,0
2021-02-06,LIG,1750,0,31234,0
2021-02-06,LOM,14308,0,196154,0
2021-02-06,MAR,1949,0,25611,0
2021-02-06,MOL,403,0,6179,0
2021-02-06,PAB,2626,0,18488,0
2021-02-06,PAT,148,0,10309,0
2021-02-06,PIE,7937,0,103122,0
2021-02-06,PUG,2987,0,59692,0
2021-02-06,SAR,1422,0,23034,0
2021-02-06,SIC,3260,0,93216,0
2021-02-06,TOS,3240,0,67338,0
2021-02-06,UMB,457,0,13903,0
2021-02-06,VDA,200,0,3274,0
2021-02-06,VEN,3367,0,100634,0
2021-02-07,ABR,582,0,18269,0
2021-02-07,BAS,339,0,9867,0
2021-02-07,CAL,735,0,27484,0
2021-02-07,CAM,789,0,101343,0
2021-02-07,EMR,3078,0,119824,0
2021-02-07,FVG,1198,0,30370,0
2021-02-07,LAZ,4585,0,106663,0
2021-02-07,LIG,406,0,31640,0
2021-02-07,LOM,6992,0,203146,0
2021-02-07,MAR,1530,0,27141,0
2021-02-07,MOL,47,0,6226,0
2021-02-07,PAB,2374,0,20862,0
2021-02-07,PAT,0,0,10309,0
2021-02-07,PIE,2694,0,105816,0
2021-02-07,PUG,1337,0,61029,0
2021-02-07,SAR,900,0,23934,0
2021-02-07,SIC,1654,0,94870,0
2021-02-07,TOS,1932,0,69270,0
2021-02-07,UMB,55,0,13958,0
2021-02-07,VDA,102,0,3376,0
2021-02-07,VEN,1604,0,102238,0
2021-02-08,ABR,709,0,18978,0
2021-02-08,BAS,412,0,10279,0
2021-02-08,CAL,1215,0,28699,0
2021-02-08,CAM,842,0,102185,0
2021-02-08,EMR,2930,0,122754,0
2021-02-08,FVG,2289,0,32659,0
2021-02-08,LAZ,5325,0,111988,0
2021-02-08,LIG,1688,0,33328,0
2021-02-08,LOM,8021,0,211167,0
2021-02-08,MAR,478,0,27619,0
2021-02-08,MOL,120,0,6346,0
2021-02-08,PAB,1,0,20863,0
2021-02-08,PAT,859,0,11168,0
2021-02-08,PIE,6358,0,112174,0
2021-02-08,PUG,2440,0,63469,0
2021-02-08,SAR,620,0,24554,0
2021-02-08,SIC,1768,0,96638,0
2021-02-08,TOS,468,0,69738,0
2021-02-08,UMB,614,0,14572,0
2021-02-08,VDA,199,0,3575,0
2021-02-08,VEN,3070,0,105308,0
2021-02-09,ABR,411,0,19389,0
2021-02-09,BAS,179,0,10458,0
2021-02-09,CAL,1223,0,29922,0
2021-02-09,CAM,291,0,102476,0
2021-02-09,EMR,1862,0,124616,0
2021-02-09,FVG,327,0,32986,0
2021-02-09,LAZ,4375,0,116363,0
2021-02-09,LIG,1701,0,35029,0
2021-02-09,LOM,8218,0,219385,0
2021-02-09,MAR,79,0,27698,0
2021-02-09,MOL,164,0,6510,0
2021-02-09,PAB,316,0,21179,0
2021-02-09,PAT,516,0,11684,0
2021-02-09,PIE,6793,0,118967,0
2021-02-09,PUG,1706,0,65175,0
2021-02-09,SAR,1011,0,25565,0
2021-02-09,SIC,1057,0,97695,0
2021-02-09,TOS,624,0,70362,0
2021-02-09,UMB,0,0,14572,0
2021-02-09,VDA,184,0,3759,0
2021-02-09,VEN,1834,0,107142,0
2021-02-10,ABR,445,0,19834,0
2021-02-10,BAS,55,0,10513,0
2021-02-10,CAL,1642,0,31564,0
2021-02-10,CAM,254,0,102730,0
2021-02-10,EMR,1271,0,125887,0
2021-02-10,FVG,98,0,33084,0
2021-02-10,LAZ,3503,0,119866,0
2021-02-10,LIG,1319,0,36348,0
2021-02-10,LOM,6912,0,226297,0
2021-02-10,MAR,362,0,28060,0
2021-02-10,MOL,20,0,6530,0
2021-02-10,PAB,1628,0,22807,0
2021-02-10,PAT,366,0,12050,0
2021-02-10,PIE,6322,0,125289,0
2021-02-10,PUG,1541,0,66716,0
2021-02-10,SAR,534,0,26099,0
2021-02-10,SIC,397,0,98092,0
2021-02-10,TOS,541,0,70903,0
2021-02-10,UMB,18,0,14590,0
2021-02-10,VDA,107,0,3866,0
2021-02-10,VEN,1094,0,108236,0
2021-02-11,ABR,43,0,19877,0
2021-02-11,BAS,87,0,10600,0
2021-02-11,CAL,1279,0,32843,0
2021-02-11,CAM,171,0,102901,0
2021-02-11,EMR,866,0,126753,0
2021-02-11,FVG,310,0,33394,0
2021-02-11,LAZ,807,0,120673,0
2021-02-11,LIG,905,0,37253,0
2021-02-11,LOM,7514,0,233811,0
2021-02-11,MAR,402,0,28462,0
2021-02-11,MOL,38,0,6568,0
2021-02-11,PAB,861,0,23668,0
2021-02-11,PAT,377,0,12427,0
2021-02-11,PIE,3818,0,129107,0
2021-02-11,PUG,1315,0,68031,0
2021-02-11,SAR,115,0,26214,0
2021-02-11,SIC,487,0,98579,0
2021-02-11,TOS,293,0,71196,0
2021-02-11,UMB,6,0,14596,0
2021-02-11,VDA,9,0,3875,0
2021-02-11,VEN,700,0,108936,0
2021-02-12,ABR,193,0,20070,0
2021-02-12,BAS,34,0,10634,0
2021-02-12,CAL,773,0,33616,0
2021-02-12,CAM,299,0,103200,0
2021-02-12,EMR,1443,0,128196,0
2021-02-12,FVG,69,0,33463,0
2021-02-12,LAZ,616,0,121289,0
2021-02-12,LIG,1049,0,38302,0
2021-02-12,LOM,5239,0,239050,0
2021-02-12,MAR,157,0,28619,0
2021-02-12,MOL,127,0,6695,0
2021-02-12,PAB,267,0,23935,0
2021-02-12,PAT,446,0,12873,0
2021-02-12,PIE,3000,0,132107,0
2021-02-12,PUG,1128,0,69159,0
2021-02-12,SAR,68,0,26282,0
2021-02-12,SIC,317,0,98896,0
2021-02-12,TOS,283,0,71479,0
2021-02-12,UMB,6,0,14602,0
2021-02-12,VDA,46,0,3921,0
2021-02-12,VEN,680,0,109616,0
2021-02-13,ABR,430,0,20500,0
2021-02-13,BAS,99,0,10733,0
2021-02-13,CAL,375,0,33991,0
2021-02-13,CAM,266,0,103466,0
2021-02-13,EMR,618,0,128814,0
2021-02-13,FVG,10,0,33473,0
2021-02-13,LAZ,507,0,121796,0
2021-02-13,LIG,284,0,38586,0
2021-02-13,LOM,1548,0,240598,0
2021-02-13,MAR,91,0,28710,0
2021-02-13,MOL,0,0,6695,0
2021-02-13,PAB,7,0,23942,0
2021-02-13,PAT,371,0,13244,0
2021-02-13,PIE,1256,0,133363,0
2021-02-13,PUG,714,0,69873,0
2021-02-13,SAR,6,0,26288,0
2021-02-13,SIC,268,0,99164,0
2021-02-13,TOS,323,0,71802,0
2021-02-13,UMB,3,0,14605,0
2021-02-13,VDA,13,0,3934,0
2021-02-13,VEN,85,0,109701,0
2021-02-14,ABR,0,0,20500,0
2021-02-14,BAS,46,0,10779,0
2021-02-14,CAL,41,0,34032,0
2021-02-14,CAM,56,0,103522,0
2021-02-14,EMR,133,0,128947,0
2021-02-14,FVG,1,0,33474,0
2021-02-14,LAZ,530,0,122326,0
2021-02-14,LIG,0,0,38586,0
2021-02-14,LOM,657,0,241255,0
2021-02-14,MAR,1,0,28711,0
2021-02-14,MOL,0,0,6695,0
2021-02-14,PAB,2,0,23944,0
2021-02-14,PAT,240,0,13484,0
2021-02-14,PIE,614,0,133977,0
2021-02-14,PUG,134,0,70007,0
2021-02-14,SAR,2,0,26290,0
2021-02-14,SIC,147,0,99311,0
2021-02-14,TOS,197,0,71999,0
2021-02-14,UMB,1,0,14606,0
2021-02-14,VDA,47,0,3981,0
2021-02-14,VEN,13,0,109714,0
2021-02-15,ABR,49,0,20549,0
2021-02-15,BAS,61,0,10840,0
2021-02-15,CAL,176,0,34208,0
2021-02-15,CAM,232,0,103754,0
2021-02-15,EMR,204,0,129151,0
2021-02-15,FVG,270,0,33744,0
2021-02-15,LAZ,809,0,123135,0
2021-02-15,LIG,419,0,39005,0
2021-02-15,LOM,657,0,241912,0
2021-02-15,MAR,13,0,28724,0
2021-02-15,MOL,4,0,6699,0
2021-02-15,PAB,49,0,23993,0
2021-02-15,PAT,128,0,13612,0
2021-02-15,PIE,1208,0,135185,0
2021-02-15,PUG,671,0,70678,0
2021-02-15,SAR,41,0,26331,0
2021-02-15,SIC,603,0,99914,0
2021-02-15,TOS,947,0,72946,0
2021-02-15,UMB,6,0,14612,0
2021-02-15,VDA,35,0,4016,0
2021-02-15,VEN,262,0,109976,0
2021-02-16,ABR,16,0,20565,0
2021-02-16,BAS,120,0,10960,0
2021-02-16,CAL,291,0,34499,0
2021-02-16,CAM,860,0,104614,0
2021-02-16,EMR,558,0,129709,0
2021-02-16,FVG,128,0,33872,0
2021-02-16,LAZ,796,0,123931,0
2021-02-16,LIG,446,0,39451,0
2021-02-16,LOM,545,0,242457,0
2021-02-16,MAR,62,0,28786,0
2021-02-16,MOL,8,0,6707,0
2021-02-16,PAB,0,0,23993,0
2021-02-16,PAT,19,0,13631,0
2021-02-16,PIE,785,0,135970,0
2021-02-16,PUG,688,0,71366,0
2021-02-16,SAR,37,0,26368,0
2021-02-16,SIC,515,0,100429,0
2021-02-16,TOS,863,0,73809,0
2021-02-16,UMB,13,0,14625,0
2021-02-16,VDA,10,0,4026,0
2021-02-16,VEN,242,0,110218,0
2021-02-17,ABR,288,0,20853,0
2021-02-17,BAS,83,0,11043,0
2021-02-17,CAL,225,0,34724,0
2021-02-17,CAM,1160,0,105774,0
2021-02-17,EMR,802,0,130511,0
2021-02-17,FVG,503,0,34375,0
2021-02-17,LAZ,1050,0,124981,0
2021-02-17,LIG,456,0,39907,0
2021-02-17,LOM,1570,0,244027,0
2021-02-17,MAR,173,0,28959,0
2021-02-17,MOL,23,0,6730,0
2021-02-17,PAB,17,0,24010,0
2021-02-17,PAT,122,0,13753,0
2021-02-17,PIE,1043,0,137013,0
2021-02-17,PUG,688,0,72054,0
2021-02-17,SAR,141,0,26509,0
2021-02-17,SIC,720,0,101149,0
2021-02-17,TOS,848,0,74657,0
2021-02-17,UMB,371,0,14996,0
2021-02-17,VDA,102,0,4128,0
2021-02-17,VEN,140,0,110358,0
2021-02-18,ABR,138,0,20991,0
2021-02-18,BAS,222,0,11265,0
2021-02-18,CAL,246,0,34970,0
2021-02-18,CAM,867,0,106641,0
2021-02-18,EMR,614,0,131125,0
2021-02-18,FVG,449,0,34824,0
2021-02-18,LAZ,1108,0,126089,0
2021-02-18,LIG,353,0,40260,0
2021-02-18,LOM,1203,0,245230,0
2021-02-18,MAR,315,0,29274,0
2021-02-18,MOL,24,0,6754,0
2021-02-18,PAB,28,0,24038,0
2021-02-18,PAT,90,0,13843,0
2021-02-18,PIE,547,0,137560,0
2021-02-18,PUG,676,0,72730,0
2021-02-18,SAR,101,0,26610,0
2021-02-18,SIC,500,0,101649,0
2021-02-18,TOS,1037,0,75694,0
2021-02-18,UMB,515,0,15511,0
2021-02-18,VDA,90,0,4218,0
2021-02-18,VEN,129,0,110487,0
2021-02-19,ABR,129,0,21120,0
2021-02-19,BAS,69,0,11334,0
2021-02-19,CAL,267,0,35237,0
2021-02-19,CAM,838,0,107479,0
2021-02-19,EMR,544,0,131669,0
2021-02-19,FVG,667,0,35491,0
2021-02-19,LAZ,1190,0,127279,0
2021-02-19,LIG,198,0,40458,0
2021-02-19,LOM,882,0,246112,0
2021-02-19,MAR,162,0,29436,0
2021-02-19,MOL,2,0,6756,0
2021-02-19,PAB,64,0,24102,0
2021-02-19,PAT,102,0,13945,0
2021-02-19,PIE,644,0,138204,0
2021-02-19,PUG,467,0,73197,0
2021-02-19,SAR,110,0,26720,0
2021-02-19,SIC,649,0,102298,0
2021-02-19,TOS,638,0,76332,0
2021-02-19,UMB,235,0,15746,0
2021-02-19,VDA,24,0,4242,0
2021-02-19,VEN,370,0,110857,0
2021-02-20,ABR,121,0,21241,0
2021-02-20,BAS,121,0,11455,0
2021-02-20,CAL,333,0,35570,0
2021-02-20,CAM,459,0,107938,0
2021-02-20,EMR,283,0,131952,0
2021-02-20,FVG,153,0,35644,0
2021-02-20,LAZ,936,0,128215,0
2021-02-20,LIG,8,0,40466,0
2021-02-20,LOM,491,0,246603,0
2021-02-20,MAR,124,0,29560,0
2021-02-20,MOL,22,0,6778,0
2021-02-20,PAB,37,0,24139,0
2021-02-20,PAT,288,0,14233,0
2021-02-20,PIE,305,0,138509,0
2021-02-20,PUG,299,0,73496,0
2021-02-20,SAR,363,0,27083,0
2021-02-20,SIC,340,0,102638,0
2021-02-20,TOS,597,0,76929,0
2021-02-20,UMB,25,0,15771,0
2021-02-20,VDA,14,0,4256,0
2021-02-20,VEN,251,0,111108,0
2021-02-21,ABR,21,0,21262,0
2021-02-21,BAS,1,0,11456,0
2021-02-21,CAL,81,0,35651,0
2021-02-21,CAM,333,0,108271,0
2021-02-21,EMR,455,0,132407,0
2021-02-21,FVG,393,0,36037,0
2021-02-21,LAZ,544,0,128759,0
2021-02-21,LIG,8,0,40474,0
2021-02-21,LOM,113,0,246716,0
2021-02-21,MAR,7,0,29567,0
2021-02-21,MOL,2,0,6780,0
2021-02-21,PAB,0,0,24139,0
2021-02-21,PAT,114,0,14347,0
2021-02-21,PIE,177,0,138686,0
2021-02-21,PUG,134,0,73630,0
2021-02-21,SAR,33,0,27116,0
2021-02-21,SIC,134,0,102772,0
2021-02-21,TOS,253,0,77182,0
2021-02-21,UMB,0,0,15771,0
2021-02-21,VDA,18,0,4274,0
2021-02-21,VEN,184,0,111292,0
2021-02-22,ABR,49,0,21311,0
2021-02-22,BAS,64,0,11520,0
2021-02-22,CAL,569,0,36220,0
2021-02-22,CAM,531,0,108802,0
2021-02-22,EMR,309,0,132716,0
2021-02-22,FVG,440,0,36477,0
2021-02-22,LAZ,808,0,129567,0
2021-02-22,LIG,154,0,40628,0
2021-02-22,LOM,470,0,247186,0
2021-02-22,MAR,98,0,29665,0
2021-02-22,MOL,18,0,6798,0
2021-02-22,PAB,35,0,24174,0
2021-02-22,PAT,97,0,14444,0
2021-02-22,PIE,763,0,139449,0
2021-02-22,PUG,468,0,74098,0
2021-02-22,SAR,259,0,27375,0
2021-02-22,SIC,565,0,103337,0
2021-02-22,TOS,526,0,77708,0
2021-02-22,UMB,98,0,15869,0
2021-02-22,VDA,104,0,4378,0
2021-02-22,VEN,459,0,111751,0
2021-02-23,ABR,26,0,21337,0
2021-02-23,BAS,163,0,11683,0
2021-02-23,CAL,124,0,36344,0
2021-02-23,CAM,853,0,109655,0
2021-02-23,EMR,417,0,133133,0
2021-02-23,FVG,202,0,36679,0
2021-02-23,LAZ,992,0,130559,0
2021-02-23,LIG,152,0,40780,0
2021-02-23,LOM,499,0,247685,0
2021-02-23,MAR,61,0,29726,0
2021-02-23,MOL,225,0,7023,0
2021-02-23,PAB,9,0,24183,0
2021-02-23,PAT,247,0,14691,0
2021-02-23,PIE,855,0,140304,0
2021-02-23,PUG,629,0,74727,0
2021-02-23,SAR,300,0,27675,0
2021-02-23,SIC,534,0,103871,0
2021-02-23,TOS,435,0,78143,0
2021-02-23,UMB,44,0,15913,0
2021-02-23,VDA,3,0,4381,0
2021-02-23,VEN,409,0,112160,0
2021-02-24,ABR,193,0,21530,0
2021-02-24,BAS,87,0,11770,0
2021-02-24,CAL,485,0,36829,0
2021-02-24,CAM,947,0,110602,0
2021-02-24,EMR,923,0,134056,0
2021-02-24,FVG,45,0,36724,0
2021-02-24,LAZ,1341,0,131900,0
2021-02-24,LIG,314,0,41094,0
2021-02-24,LOM,1121,0,248806,0
2021-02-24,MAR,86,0,29812,0
2021-02-24,MOL,349,0,7372,0
2021-02-24,PAB,47,0,24230,0
2021-02-24,PAT,432,0,15123,0
2021-02-24,PIE,729,0,141033,0
2021-02-24,PUG,717,0,75444,0
2021-02-24,SAR,247,0,27922,0
2021-02-24,SIC,694,0,104565,0
2021-02-24,TOS,346,0,78489,0
2021-02-24,UMB,17,0,15930,0
2021-02-24,VDA,22,0,4403,0
2021-02-24,VEN,666,0,112826,0
2021-02-25,ABR,550,0,22080,0
2021-02-25,BAS,66,0,11836,0
2021-02-25,CAL,625,0,37454,0
2021-02-25,CAM,1428,0,112030,0
2021-02-25,EMR,1005,0,135061,0
2021-02-25,FVG,86,0,36810,0
2021-02-25,LAZ,1570,0,133470,0
2021-02-25,LIG,157,0,41251,0
2021-02-25,LOM,1818,0,250624,0
2021-02-25,MAR,238,0,30050,0
2021-02-25,MOL,75,0,7447,0
2021-02-25,PAB,8,0,24238,0
2021-02-25,PAT,463,0,15586,0
2021-02-25,PIE,805,0,141838,0
2021-02-25,PUG,1380,0,76824,0
2021-02-25,SAR,656,0,28578,0
2021-02-25,SIC,1264,0,105829,0
2021-02-25,TOS,1157,0,79646,0
2021-02-25,UMB,66,0,15996,0
2021-02-25,VDA,12,0,4415,0
2021-02-25,VEN,782,0,113608,0
2021-02-26,ABR,994,0,23074,0
2021-02-26,BAS,96,0,11932,0
2021-02-26,CAL,482,0,37936,0
2021-02-26,CAM,1641,0,113671,0
2021-02-26,EMR,1100,0,136161,0
2021-02-26,FVG,329,0,37139,0
2021-02-26,LAZ,1964,0,135434,0
2021-02-26,LIG,361,0,41612,0
2021-02-26,LOM,2079,0,252703,0
2021-02-26,MAR,551,0,30601,0
2021-02-26,MOL,76,0,7523,0
2021-02-26,PAB,50,0,24288,0
2021-02-26,PAT,331,0,15917,0
2021-02-26,PIE,1063,0,142901,0
2021-02-26,PUG,1390,0,78214,0
2021-02-26,SAR,375,0,28953,0
2021-02-26,SIC,1796,0,107625,0
2021-02-26,TOS,1397,0,81043,0
2021-02-26,UMB,13,0,16009,0
2021-02-26,VDA,88,0,4503,0
2021-02-26,VEN,1380,0,114988,0
2021-02-27,ABR,293,0,23367,0
2021-02-27,BAS,184,0,12116,0
2021-02-27,CAL,403,0,38339,0
2021-02-27,CAM,1957,0,115628,0
2021-02-27,EMR,1804,0,137965,0
2021-02-27,FVG,34,0,37173,0
2021-02-27,LAZ,1256,0,136690,0
2021-02-27,LIG,139,0,41751,0
2021-02-27,LOM,776,0,253479,0
2021-02-27,MAR,243,0,30844,0
2021-02-27,MOL,30,0,7553,0
2021-02-27,PAB,29,0,24317,0
2021-02-27,PAT,455,0,16372,0
2021-02-27,PIE,679,0,143580,0
2021-02-27,PUG,1519,0,79733,0
2021-02-27,SAR,607,0,29560,0
2021-02-27,SIC,1330,0,108955,0
2021-02-27,TOS,946,0,81989,0
2021-02-27,UMB,25,0,16034,0
2021-02-27,VDA,107,0,4610,0
2021-02-27,VEN,1099,0,116087,0
2021-02-28,ABR,25,0,23392,0
2021-02-28,BAS,42,0,12158,0
2021-02-28,CAL,167,0,38506,0
2021-02-28,CAM,2138,0,117766,0
2021-02-28,EMR,1892,0,139857,0
2021-02-28,FVG,442,0,37615,0
2021-02-28,LAZ,691,0,137381,0
2021-02-28,LIG,21,0,41772,0
2021-02-28,LOM,280,0,253759,0
2021-02-28,MAR,16,0,30860,0
2021-02-28,MOL,47,0,7600,0
2021-02-28,PAB,0,0,24317,0
2021-02-28,PAT,11,0,16383,0
2021-02-28,PIE,489,0,144069,0
2021-02-28,PUG,321,0,80054,0
2021-02-28,SAR,234,0,29794,0
2021-02-28,SIC,690,0,109645,0
2021-02-28,TOS,771,0,82760,0
2021-02-28,UMB,0,0,16034,0
2021-02-28,VDA,183,0,4793,0
2021-02-28,VEN,929,0,117016,0
2021-03-01,ABR,773,0,24165,0
2021-03-01,BAS,175,0,12333,0
2021-03-01,CAL,472,0,38978,0
2021-03-01,CAM,4370,0,122136,0
2021-03-01,EMR,2314,0,142171,0
2021-03-01,FVG,86,0,37701,0
2021-03-01,LAZ,4234,0,141615,0
2021-03-01,LIG,163,0,41935,0
2021-03-01,LOM,1897,0,255656,0
2021-03-01,MAR,273,0,31133,0
2021-03-01,MOL,240,0,7840,0
2021-03-01,PAB,40,0,24357,0
2021-03-01,PAT,338,0,16721,0
2021-03-01,PIE,1100,0,145169,0
2021-03-01,PUG,1626,0,81680,0
2021-03-01,SAR,705,0,30499,0
2021-03-01,SIC,1809,0,111454,0
2021-03-01,TOS,3710,0,86470,0
2021-03-01,UMB,131,0,16165,0
2021-03-01,VDA,34,0,4827,0
2021-03-01,VEN,2027,0,119043,0
2021-03-02,ABR,712,0,24877,0
2021-03-02,BAS,153,0,12486,0
2021-03-02,CAL,816,0,39794,0
2021-03-02,CAM,4560,0,126696,0
2021-03-02,EMR,2198,0,144369,0
2021-03-02,FVG,1553,0,39254,0
2021-03-02,LAZ,4262,0,145877,0
2021-03-02,LIG,323,0,42258,0
2021-03-02,LOM,3317,0,258973,0
2021-03-02,MAR,630,0,31763,0
2021-03-02,MOL,172,0,8012,0
2021-03-02,PAB,3,0,24360,0
2021-03-02,PAT,422,0,17143,0
2021-03-02,PIE,1018,0,146187,0
2021-03-02,PUG,1714,0,83394,0
2021-03-02,SAR,1251,0,31750,0
2021-03-02,SIC,2935,0,114389,0
2021-03-02,TOS,3562,0,90032,0
2021-03-02,UMB,32,0,16197,0
2021-03-02,VDA,4,0,4831,0
2021-03-02,VEN,3608,0,122651,0
2021-03-03,ABR,933,0,25810,0
2021-03-03,BAS,600,0,13086,0
2021-03-03,CAL,1120,0,40914,0
2021-03-03,CAM,6848,0,133544,0
2021-03-03,EMR,2604,0,146973,0
2021-03-03,FVG,1341,0,40595,0
2021-03-03,LAZ,4699,0,150576,0
2021-03-03,LIG,1147,0,43405,0
2021-03-03,LOM,7519,0,266492,0
2021-03-03,MAR,977,0,32740,0
