data_somministrazione,fascia_anagrafica,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2021-03-07,12-19,47,0,2118,0
2021-03-07,20-29,2118,0,182425,0
2021-03-07,30-39,2751,0,260371,0
2021-03-07,40-49,3064,0,323441,0
2021-03-07,50-59,3542,0,425223,0
2021-03-07,60-69,2793,0,266082,0
2021-03-07,70-79,1237,0,69863,0
2021-03-07,80-89,5736,0,133580,0
2021-03-07,90+,1030,0,76506,0
2021-03-08,05-11,0,0,0,0
2021-03-08,12-19,84,0,2202,0
2021-03-08,20-29,4951,0,187376,0
2021-03-08,30-39,5663,0,266034,0
2021-03-08,40-49,6739,0,330180,0
2021-03-08,50-59,7958,0,433181,0
2021-03-08,60-69,5274,0,271356,0
2021-03-08,70-79,2416,0,72279,0
2021-03-08,80-89,15096,0,148676,0
2021-03-08,90+,2606,0,79112,0
2021-03-09,05-11,0,0,0,0
2021-03-09,12-19,51,0,2253,0
2021-03-09,20-29,4378,0,191754,0
2021-03-09,30-39,5594,0,271628,0
2021-03-09,40-49,6672,0,336852,0
2021-03-09,50-59,7551,0,440732,0
2021-03-09,60-69,4962,0,276318,0
2021-03-09,70-79,2109,0,74388,0
2021-03-09,80-89,18365,0,167041,0
2021-03-09,90+,3372,0,82484,0
2021-03-10,05-11,0,0,0,0
2021-03-10,12-19,53,0,2306,0
2021-03-10,20-29,4373,0,196127,0
2021-03-10,30-39,5020,0,276648,0
2021-03-10,40-49,6000,0,342852,0
2021-03-10,50-59,7247,0,447979,0
2021-03-10,60-69,4712,0,281030,0
2021-03-10,70-79,2164,0,76552,0
2021-03-10,80-89,23714,0,190755,0
2021-03-10,90+,5331,0,87815,0
2021-03-11,05-11,0,0,0,0
2021-03-11,12-19,63,0,2369,0
2021-03-11,20-29,4915,0,201042,0
2021-03-11,30-39,5198,0,281846,0
2021-03-11,40-49,6104,0,348956,0
2021-03-11,50-59,7800,0,455779,0
2021-03-11,60-69,5076,0,286106,0
2021-03-11,70-79,2353,0,78905,0
2021-03-11,80-89,24986,0,215741,0
2021-03-11,90+,7324,0,95139,0
2021-03-12,05-11,0,0,0,0
2021-03-12,12-19,79,0,2448,0
2021-03-12,20-29,5054,0,206096,0
2021-03-12,30-39,5145,0,286991,0
2021-03-12,40-49,6569,0,355525,0
2021-03-12,50-59,8170,0,463949,0
2021-03-12,60-69,5040,0,291146,0
2021-03-12,70-79,2174,0,81079,0
2021-03-12,80-89,25991,0,241732,0
2021-03-12,90+,6860,0,101999,0
2021-03-13,05-11,0,0,0,0
2021-03-13,12-19,49,0,2497,0
2021-03-13,20-29,3354,0,209450,0
2021-03-13,30-39,3768,0,290759,0
2021-03-13,40-49,4325,0,359850,0
2021-03-13,50-59,5260,0,469209,0
2021-03-13,60-69,3519,0,294665,0
2021-03-13,70-79,1582,0,82661,0
2021-03-13,80-89,23884,0,265616,0
2021-03-13,90+,5952,0,107951,0
2021-03-14,05-11,0,0,0,0
2021-03-14,12-19,29,0,2526,0
2021-03-14,20-29,1761,0,211211,0
2021-03-14,30-39,2197,0,292956,0
2021-03-14,40-49,2571,0,362421,0
2021-03-14,50-59,3034,0,472243,0
2021-03-14,60-69,2073,0,296738,0
2021-03-14,70-79,894,0,83555,0
2021-03-14,80-89,18600,0,284216,0
2021-03-14,90+,4223,0,112174,0
2021-03-15,05-11,0,0,0,0
2021-03-15,12-19,69,0,2595,0
2021-03-15,20-29,3554,0,214765,0
2021-03-15,30-39,4119,0,297075,0
2021-03-15,40-49,5261,0,367682,0
2021-03-15,50-59,6306,0,478549,0
2021-03-15,60-69,4310,0,301048,0
2021-03-15,70-79,2009,0,85564,0
2021-03-15,80-89,39890,0,324106,0
2021-03-15,90+,7900,0,120074,0
2021-03-16,05-11,0,0,0,0
2021-03-16,12-19,61,0,2656,0
2021-03-16,20-29,3105,0,217870,0
2021-03-16,30-39,3550,0,300625,0
2021-03-16,40-49,4279,0,371961,0
2021-03-16,50-59,5224,0,483773,0
2021-03-16,60-69,3621,0,304669,0
2021-03-16,70-79,2089,0,87653,0
2021-03-16,80-89,41779,0,365885,0
2021-03-16,90+,10313,0,130387,0
2021-03-17,05-11,0,0,0,0
2021-03-17,12-19,70,0,2726,0
2021-03-17,20-29,3160,0,221030,0
2021-03-17,30-39,3437,0,304062,0
2021-03-17,40-49,4233,0,376194,0
2021-03-17,50-59,5099,0,488872,0
2021-03-17,60-69,3714,0,308383,0
2021-03-17,70-79,2018,0,89671,0
2021-03-17,80-89,47236,0,413121,0
2021-03-17,90+,14159,0,144546,0
2021-03-18,05-11,0,0,0,0
2021-03-18,12-19,61,0,2787,0
2021-03-18,20-29,2378,0,223408,0
2021-03-18,30-39,2945,0,307007,0
2021-03-18,40-49,3641,0,379835,0
2021-03-18,50-59,4402,0,493274,0
2021-03-18,60-69,3425,0,311808,0
2021-03-18,70-79,1866,0,91537,0
2021-03-18,80-89,50321,0,463442,0
2021-03-18,90+,12577,0,157123,0
2021-03-19,05-11,0,0,0,0
2021-03-19,12-19,76,0,2863,0
2021-03-19,20-29,2426,0,225834,0
2021-03-19,30-39,3398,0,310405,0
2021-03-19,40-49,4150,0,383985,0
2021-03-19,50-59,4832,0,498106,0
2021-03-19,60-69,3478,0,315286,0
2021-03-19,70-79,1860,0,93397,0
2021-03-19,80-89,49217,0,512659,0
2021-03-19,90+,11641,0,168764,0
2021-03-20,05-11,0,0,0,0
2021-03-20,12-19,48,0,2911,0
2021-03-20,20-29,1480,0,227314,0
2021-03-20,30-39,2315,0,312720,0
2021-03-20,40-49,2735,0,386720,0
2021-03-20,50-59,3322,0,501428,0
2021-03-20,60-69,2233,0,317519,0
2021-03-20,70-79,1405,0,94802,0
2021-03-20,80-89,41917,0,554576,0
2021-03-20,90+,9245,0,178009,0
2021-03-21,05-11,0,0,0,0
2021-03-21,12-19,39,0,2950,0
2021-03-21,20-29,1558,0,228872,0
2021-03-21,30-39,1469,0,314189,0
2021-03-21,40-49,1892,0,388612,0
2021-03-21,50-59,2347,0,503775,0
2021-03-21,60-69,1667,0,319186,0
2021-03-21,70-79,1110,0,95912,0
2021-03-21,80-89,30748,0,585324,0
2021-03-21,90+,6454,0,184463,0
2021-03-22,05-11,0,0,0,0
2021-03-22,12-19,77,0,3027,0
2021-03-22,20-29,1973,0,230845,0
2021-03-22,30-39,2177,0,316366,0
2021-03-22,40-49,2703,0,391315,0
2021-03-22,50-59,3368,0,507143,0
2021-03-22,60-69,2549,0,321735,0
2021-03-22,70-79,1730,0,97642,0
2021-03-22,80-89,45568,0,630892,0
2021-03-22,90+,9319,0,193782,0
2021-03-23,05-11,0,0,0,0
2021-03-23,12-19,97,0,3124,0
2021-03-23,20-29,2290,0,233135,0
2021-03-23,30-39,2844,0,319210,0
2021-03-23,40-49,3450,0,394765,0
2021-03-23,50-59,4264,0,511407,0
2021-03-23,60-69,3287,0,325022,0
2021-03-23,70-79,2130,0,99772,0
2021-03-23,80-89,46927,0,677819,0
2021-03-23,90+,10484,0,204266,0
2021-03-24,05-11,0,0,0,0
2021-03-24,12-19,84,0,3208,0
2021-03-24,20-29,1788,0,234923,0
2021-03-24,30-39,2495,0,321705,0
2021-03-24,40-49,3343,0,398108,0
2021-03-24,50-59,4191,0,515598,0
2021-03-24,60-69,3622,0,328644,0
2021-03-24,70-79,2086,0,101858,0
2021-03-24,80-89,56579,0,734398,0
2021-03-24,90+,16684,0,220950,0
2021-03-25,05-11,0,0,0,0
2021-03-25,12-19,81,0,3289,0
2021-03-25,20-29,1954,0,236877,0
2021-03-25,30-39,2588,0,324293,0
2021-03-25,40-49,3486,0,401594,0
2021-03-25,50-59,4095,0,519693,0
2021-03-25,60-69,3043,0,331687,0
2021-03-25,70-79,2617,0,104475,0
2021-03-25,80-89,54723,0,789121,0
2021-03-25,90+,17188,0,238138,0
2021-03-26,05-11,0,0,0,0
2021-03-26,12-19,158,0,3447,0
2021-03-26,20-29,2315,0,239192,0
2021-03-26,30-39,2834,0,327127,0
2021-03-26,40-49,3760,0,405354,0
2021-03-26,50-59,4542,0,524235,0
2021-03-26,60-69,3348,0,335035,0
2021-03-26,70-79,2664,0,107139,0
2021-03-26,80-89,50341,0,839462,0
2021-03-26,90+,13624,0,251762,0
2021-03-27,05-11,0,0,0,0
2021-03-27,12-19,88,0,3535,0
2021-03-27,20-29,1932,0,241124,0
2021-03-27,30-39,2179,0,329306,0
2021-03-27,40-49,2576,0,407930,0
2021-03-27,50-59,3256,0,527491,0
2021-03-27,60-69,2787,0,337822,0
2021-03-27,70-79,2278,0,109417,0
2021-03-27,80-89,47564,0,887026,0
2021-03-27,90+,9241,0,261003,0
2021-03-28,05-11,0,0,0,0
2021-03-28,12-19,67,0,3602,0
2021-03-28,20-29,1301,0,242425,0
2021-03-28,30-39,1427,0,330733,0
2021-03-28,40-49,1824,0,409754,0
2021-03-28,50-59,2424,0,529915,0
2021-03-28,60-69,2124,0,339946,0
2021-03-28,70-79,1766,0,111183,0
2021-03-28,80-89,28103,0,915129,0
2021-03-28,90+,5074,0,266077,0
2021-03-29,05-11,0,0,0,0
2021-03-29,12-19,111,0,3713,0
2021-03-29,20-29,1474,0,243899,0
2021-03-29,30-39,1878,0,332611,0
2021-03-29,40-49,2630,0,412384,0
2021-03-29,50-59,3249,0,533164,0
2021-03-29,60-69,2715,0,342661,0
2021-03-29,70-79,2697,0,113880,0
2021-03-29,80-89,43638,0,958767,0
2021-03-29,90+,12401,0,278478,0
2021-03-30,05-11,0,0,0,0
2021-03-30,12-19,85,0,3798,0
2021-03-30,20-29,1644,0,245543,0
2021-03-30,30-39,2138,0,334749,0
2021-03-30,40-49,2833,0,415217,0
2021-03-30,50-59,3860,0,537024,0
2021-03-30,60-69,3448,0,346109,0
2021-03-30,70-79,3406,0,117286,0
2021-03-30,80-89,53152,0,1011919,0
2021-03-30,90+,10777,0,289255,0
2021-03-31,05-11,0,0,0,0
2021-03-31,12-19,118,0,3916,0
2021-03-31,20-29,2072,0,247615,0
2021-03-31,30-39,2318,0,337067,0
2021-03-31,40-49,3047,0,418264,0
2021-03-31,50-59,4008,0,541032,0
2021-03-31,60-69,3528,0,349637,0
2021-03-31,70-79,4832,0,122118,0
2021-03-31,80-89,62078,0,1073997,0
2021-03-31,90+,14192,0,303447,0
2021-04-01,05-11,0,0,0,0
2021-04-01,12-19,144,0,4060,0
2021-04-01,20-29,1923,0,249538,0
2021-04-01,30-39,2274,0,339341,0
2021-04-01,40-49,2977,0,421241,0
2021-04-01,50-59,4036,0,545068,0
2021-04-01,60-69,4303,0,353940,0
2021-04-01,70-79,4806,0,126924,0
2021-04-01,80-89,60472,0,1134469,0
2021-04-01,90+,14348,0,317795,0
2021-04-02,05-11,0,0,0,0
2021-04-02,12-19,93,0,4153,0
2021-04-02,20-29,1691,0,251229,0
2021-04-02,30-39,2052,0,341393,0
2021-04-02,40-49,2799,0,424040,0
2021-04-02,50-59,3940,0,549008,0
2021-04-02,60-69,3895,0,357835,0
2021-04-02,70-79,5690,0,132614,0
2021-04-02,80-89,52093,0,1186562,0
2021-04-02,90+,11806,0,329601,0
2021-04-03,05-11,0,0,0,0
2021-04-03,12-19,58,0,4211,0
2021-04-03,20-29,1062,0,252291,0
2021-04-03,30-39,1557,0,342950,0
2021-04-03,40-49,2191,0,426231,0
2021-04-03,50-59,3225,0,552233,0
2021-04-03,60-69,4515,0,362350,0
2021-04-03,70-79,5035,0,137649,0
2021-04-03,80-89,38567,0,1225129,0
2021-04-03,90+,8080,0,337681,0
2021-04-04,05-11,0,0,0,0
2021-04-04,12-19,26,0,4237,0
2021-04-04,20-29,242,0,252533,0
2021-04-04,30-39,403,0,343353,0
2021-04-04,40-49,589,0,426820,0
2021-04-04,50-59,800,0,553033,0
2021-04-04,60-69,1033,0,363383,0
2021-04-04,70-79,1813,0,139462,0
2021-04-04,80-89,14907,0,1240036,0
2021-04-04,90+,1900,0,339581,0
2021-04-05,05-11,0,0,0,0
2021-04-05,12-19,38,0,4275,0
2021-04-05,20-29,937,0,253470,0
2021-04-05,30-39,1049,0,344402,0
2021-04-05,40-49,1341,0,428161,0
2021-04-05,50-59,1791,0,554824,0
2021-04-05,60-69,1764,0,365147,0
2021-04-05,70-79,2930,0,142392,0
2021-04-05,80-89,25260,0,1265296,0
2021-04-05,90+,5183,0,344764,0
2021-04-06,05-11,0,0,0,0
2021-04-06,12-19,163,0,4438,0
2021-04-06,20-29,1953,0,255423,0
2021-04-06,30-39,2532,0,346934,0
2021-04-06,40-49,3294,0,431455,0
2021-04-06,50-59,4404,0,559228,0
2021-04-06,60-69,4395,0,369542,0
2021-04-06,70-79,5818,0,148210,0
2021-04-06,80-89,47229,0,1312525,0
2021-04-06,90+,11499,0,356263,0
2021-04-07,05-11,0,0,0,0
2021-04-07,12-19,183,0,4621,0
2021-04-07,20-29,2135,0,257558,0
2021-04-07,30-39,2952,0,349886,0
2021-04-07,40-49,4245,0,435700,0
2021-04-07,50-59,5909,0,565137,0
2021-04-07,60-69,6142,0,375684,0
2021-04-07,70-79,8014,0,156224,0
2021-04-07,80-89,54920,0,1367445,0
2021-04-07,90+,11291,0,367554,0
2021-04-08,05-11,0,0,0,0
2021-04-08,12-19,157,0,4778,0
2021-04-08,20-29,2198,0,259756,0
2021-04-08,30-39,2796,0,352682,0
2021-04-08,40-49,4134,0,439834,0
2021-04-08,50-59,6095,0,571232,0
2021-04-08,60-69,6874,0,382558,0
2021-04-08,70-79,9695,0,165919,0
2021-04-08,80-89,53866,0,1421311,0
2021-04-08,90+,9399,0,376953,0
2021-04-09,05-11,0,0,0,0
2021-04-09,12-19,155,0,4933,0
2021-04-09,20-29,2395,0,262151,0
2021-04-09,30-39,3232,0,355914,0
2021-04-09,40-49,4262,0,444096,0
2021-04-09,50-59,5924,0,577156,0
2021-04-09,60-69,6237,0,388795,0
2021-04-09,70-79,9450,0,175369,0
2021-04-09,80-89,48940,0,1470251,0
2021-04-09,90+,7868,0,384821,0
2021-04-10,05-11,0,0,0,0
2021-04-10,12-19,186,0,5119,0
2021-04-10,20-29,1430,0,263581,0
2021-04-10,30-39,1976,0,357890,0
2021-04-10,40-49,2949,0,447045,0
2021-04-10,50-59,4636,0,581792,0
2021-04-10,60-69,5416,0,394211,0
2021-04-10,70-79,9501,0,184870,0
2021-04-10,80-89,40637,0,1510888,0
2021-04-10,90+,7279,0,392100,0
2021-04-11,05-11,0,0,0,0
2021-04-11,12-19,83,0,5202,0
2021-04-11,20-29,1169,0,264750,0
2021-04-11,30-39,1682,0,359572,0
2021-04-11,40-49,2471,0,449516,0
2021-04-11,50-59,3769,0,585561,0
2021-04-11,60-69,4349,0,398560,0
2021-04-11,70-79,6371,0,191241,0
2021-04-11,80-89,21876,0,1532764,0
2021-04-11,90+,2970,0,395070,0
2021-04-12,05-11,0,0,0,0
2021-04-12,12-19,181,0,5383,0
2021-04-12,20-29,1382,0,266132,0
2021-04-12,30-39,1798,0,361370,0
2021-04-12,40-49,2769,0,452285,0
2021-04-12,50-59,4192,0,589753,0
2021-04-12,60-69,4882,0,403442,0
2021-04-12,70-79,8604,0,199845,0
2021-04-12,80-89,35331,0,1568095,0
2021-04-12,90+,7759,0,402829,0
2021-04-13,05-11,0,0,0,0
2021-04-13,12-19,140,0,5523,0
2021-04-13,20-29,1518,0,267650,0
2021-04-13,30-39,2045,0,363415,0
2021-04-13,40-49,2950,0,455235,0
2021-04-13,50-59,4595,0,594348,0
2021-04-13,60-69,5990,0,409432,0
2021-04-13,70-79,10546,0,210391,0
2021-04-13,80-89,38676,0,1606771,0
2021-04-13,90+,6091,0,408920,0
2021-04-14,05-11,0,0,0,0
2021-04-14,12-19,176,0,5699,0
2021-04-14,20-29,1979,0,269629,0
2021-04-14,30-39,2350,0,365765,0
2021-04-14,40-49,3542,0,458777,0
2021-04-14,50-59,5478,0,599826,0
2021-04-14,60-69,7396,0,416828,0
2021-04-14,70-79,13541,0,223932,0
2021-04-14,80-89,44055,0,1650826,0
2021-04-14,90+,6994,0,415914,0
2021-04-15,05-11,0,0,0,0
2021-04-15,12-19,271,0,5970,0
2021-04-15,20-29,2298,0,271927,0
2021-04-15,30-39,2973,0,368738,0
2021-04-15,40-49,4841,0,463618,0
2021-04-15,50-59,7592,0,607418,0
2021-04-15,60-69,9979,0,426807,0
2021-04-15,70-79,16486,0,240418,0
2021-04-15,80-89,51973,0,1702799,0
2021-04-15,90+,8977,0,424891,0
2021-04-16,05-11,0,0,0,0
2021-04-16,12-19,261,0,6231,0
2021-04-16,20-29,2295,0,274222,0
2021-04-16,30-39,3071,0,371809,0
2021-04-16,40-49,4454,0,468072,0
2021-04-16,50-59,7283,0,614701,0
2021-04-16,60-69,9914,0,436721,0
2021-04-16,70-79,18828,0,259246,0
2021-04-16,80-89,51221,0,1754020,0
2021-04-16,90+,9068,0,433959,0
2021-04-17,05-11,0,0,0,0
2021-04-17,12-19,278,0,6509,0
2021-04-17,20-29,2066,0,276288,0
2021-04-17,30-39,2616,0,374425,0
2021-04-17,40-49,4221,0,472293,0
2021-04-17,50-59,7308,0,622009,0
2021-04-17,60-69,11009,0,447730,0
2021-04-17,70-79,17053,0,276299,0
2021-04-17,80-89,39307,0,1793327,0
2021-04-17,90+,6615,0,440574,0
2021-04-18,05-11,0,0,0,0
2021-04-18,12-19,157,0,6666,0
2021-04-18,20-29,1155,0,277443,0
2021-04-18,30-39,1533,0,375958,0
2021-04-18,40-49,2382,0,474675,0
2021-04-18,50-59,4075,0,626084,0
2021-04-18,60-69,6154,0,453884,0
2021-04-18,70-79,11203,0,287502,0
2021-04-18,80-89,27928,0,1821255,0
2021-04-18,90+,3992,0,444566,0
2021-04-19,05-11,0,0,0,0
2021-04-19,12-19,255,0,6921,0
2021-04-19,20-29,2111,0,279554,0
2021-04-19,30-39,2624,0,378582,0
2021-04-19,40-49,4259,0,478934,0
2021-04-19,50-59,6783,0,632867,0
2021-04-19,60-69,9992,0,463876,0
2021-04-19,70-79,19440,0,306942,0
2021-04-19,80-89,40809,0,1862064,0
2021-04-19,90+,7151,0,451717,0
2021-04-20,05-11,0,0,0,0
2021-04-20,12-19,233,0,7154,0
2021-04-20,20-29,1883,0,281437,0
2021-04-20,30-39,2599,0,381181,0
2021-04-20,40-49,4209,0,483143,0
2021-04-20,50-59,7371,0,640238,0
2021-04-20,60-69,11335,0,475211,0
2021-04-20,70-79,21180,0,328122,0
2021-04-20,80-89,46950,0,1909014,0
2021-04-20,90+,7992,0,459709,0
2021-04-21,05-11,0,0,0,0
2021-04-21,12-19,238,0,7392,0
2021-04-21,20-29,2129,0,283566,0
2021-04-21,30-39,3020,0,384201,0
2021-04-21,40-49,4940,0,488083,0
2021-04-21,50-59,8457,0,648695,0
2021-04-21,60-69,12841,0,488052,0
2021-04-21,70-79,23732,0,351854,0
2021-04-21,80-89,58578,0,1967592,0
2021-04-21,90+,11384,0,471093,0
2021-04-22,05-11,0,0,0,0
2021-04-22,12-19,362,0,7754,0
2021-04-22,20-29,2700,0,286266,0
2021-04-22,30-39,3605,0,387806,0
2021-04-22,40-49,6002,0,494085,0
2021-04-22,50-59,10302,0,658997,0
2021-04-22,60-69,16046,0,504098,0
2021-04-22,70-79,29372,0,381226,0
2021-04-22,80-89,65756,0,2033348,0
2021-04-22,90+,9354,0,480447,0
2021-04-23,05-11,0,0,0,0
2021-04-23,12-19,461,0,8215,0
2021-04-23,20-29,2972,0,289238,0
2021-04-23,30-39,3834,0,391640,0
2021-04-23,40-49,6249,0,500334,0
2021-04-23,50-59,10444,0,669441,0
2021-04-23,60-69,15995,0,520093,0
2021-04-23,70-79,27997,0,409223,0
2021-04-23,80-89,61540,0,2094888,0
2021-04-23,90+,9208,0,489655,0
2021-04-24,05-11,0,0,0,0
2021-04-24,12-19,257,0,8472,0
2021-04-24,20-29,2082,0,291320,0
2021-04-24,30-39,2929,0,394569,0
2021-04-24,40-49,4850,0,505184,0
2021-04-24,50-59,8230,0,677671,0
2021-04-24,60-69,14431,0,534524,0
2021-04-24,70-79,24838,0,434061,0
2021-04-24,80-89,58630,0,2153518,0
2021-04-24,90+,8178,0,497833,0
2021-04-25,05-11,0,0,0,0
2021-04-25,12-19,114,0,8586,0
2021-04-25,20-29,1117,0,292437,0
2021-04-25,30-39,1466,0,396035,0
2021-04-25,40-49,2442,0,507626,0
2021-04-25,50-59,4136,0,681807,0
2021-04-25,60-69,8365,0,542889,0
2021-04-25,70-79,19979,0,454040,0
2021-04-25,80-89,21162,0,2174680,0
2021-04-25,90+,2664,0,500497,0
2021-04-26,05-11,0,0,0,0
2021-04-26,12-19,183,0,8769,0
2021-04-26,20-29,1489,0,293926,0
2021-04-26,30-39,2092,0,398127,0
2021-04-26,40-49,3345,0,510971,0
2021-04-26,50-59,5817,0,687624,0
2021-04-26,60-69,12231,0,555120,0
2021-04-26,70-79,26989,0,481029,0
2021-04-26,80-89,39981,0,2214661,0
2021-04-26,90+,5740,0,506237,0
2021-04-27,05-11,0,0,0,0
2021-04-27,12-19,314,0,9083,0
2021-04-27,20-29,2414,0,296340,0
2021-04-27,30-39,3414,0,401541,0
2021-04-27,40-49,5531,0,516502,0
2021-04-27,50-59,9076,0,696700,0
2021-04-27,60-69,18882,0,574002,0
2021-04-27,70-79,31628,0,512657,0
2021-04-27,80-89,50037,0,2264698,0
2021-04-27,90+,7046,0,513283,0
2021-04-28,05-11,0,0,0,0
2021-04-28,12-19,324,0,9407,0
2021-04-28,20-29,2798,0,299138,0
2021-04-28,30-39,3736,0,405277,0
2021-04-28,40-49,6210,0,522712,0
2021-04-28,50-59,10716,0,707416,0
2021-04-28,60-69,19357,0,593359,0
2021-04-28,70-79,35859,0,548516,0
2021-04-28,80-89,68093,0,2332791,0
2021-04-28,90+,9248,0,522531,0
2021-04-29,05-11,0,0,0,0
2021-04-29,12-19,494,0,9901,0
2021-04-29,20-29,4483,0,303621,0
2021-04-29,30-39,6132,0,411409,0
2021-04-29,40-49,9808,0,532520,0
2021-04-29,50-59,15388,0,722804,0
2021-04-29,60-69,27766,0,621125,0
2021-04-29,70-79,40631,0,589147,0
2021-04-29,80-89,79871,0,2412662,0
2021-04-29,90+,10991,0,533522,0
2021-04-30,05-11,0,0,0,0
2021-04-30,12-19,510,0,10411,0
2021-04-30,20-29,5831,0,309452,0
2021-04-30,30-39,7613,0,419022,0
2021-04-30,40-49,11662,0,544182,0
2021-04-30,50-59,19109,0,741913,0
2021-04-30,60-69,31426,0,652551,0
2021-04-30,70-79,51294,0,640441,0
2021-04-30,80-89,76276,0,2488938,0
2021-04-30,90+,10821,0,544343,0
2021-05-01,05-11,0,0,0,0
2021-05-01,12-19,492,0,10903,0
2021-05-01,20-29,3584,0,313036,0
2021-05-01,30-39,4794,0,423816,0
2021-05-01,40-49,8451,0,552633,0
2021-05-01,50-59,14993,0,756906,0
2021-05-01,60-69,28131,0,680682,0
2021-05-01,70-79,43392,0,683833,0
2021-05-01,80-89,62602,0,2551540,0
2021-05-01,90+,7639,0,551982,0
2021-05-02,05-11,0,0,0,0
2021-05-02,12-19,464,0,11367,0
2021-05-02,20-29,3113,0,316149,0
2021-05-02,30-39,4369,0,428185,0
2021-05-02,40-49,6984,0,559617,0
2021-05-02,50-59,12893,0,769799,0
2021-05-02,60-69,21721,0,702403,0
2021-05-02,70-79,36739,0,720572,0
2021-05-02,80-89,44427,0,2595967,0
2021-05-02,90+,5073,0,557055,0
2021-05-03,05-11,0,0,0,0
2021-05-03,12-19,542,0,11909,0
2021-05-03,20-29,4146,0,320295,0
2021-05-03,30-39,5429,0,433614,0
2021-05-03,40-49,8837,0,568454,0
2021-05-03,50-59,14090,0,783889,0
2021-05-03,60-69,27741,0,730144,0
2021-05-03,70-79,42977,0,763549,0
2021-05-03,80-89,32036,0,2628003,0
2021-05-03,90+,6189,0,563244,0
2021-05-04,05-11,0,0,0,0
2021-05-04,12-19,525,0,12434,0
2021-05-04,20-29,4792,0,325087,0
2021-05-04,30-39,6755,0,440369,0
2021-05-04,40-49,11151,0,579605,0
2021-05-04,50-59,17137,0,801026,0
2021-05-04,60-69,27527,0,757671,0
2021-05-04,70-79,46712,0,810261,0
2021-05-04,80-89,36781,0,2664784,0
2021-05-04,90+,7291,0,570535,0
2021-05-05,05-11,0,0,0,0
2021-05-05,12-19,560,0,12994,0
2021-05-05,20-29,4443,0,329530,0
2021-05-05,30-39,6685,0,447054,0
2021-05-05,40-49,11866,0,591471,0
2021-05-05,50-59,19378,0,820404,0
2021-05-05,60-69,32311,0,789982,0
2021-05-05,70-79,46060,0,856321,0
2021-05-05,80-89,41036,0,2705820,0
2021-05-05,90+,8115,0,578650,0
2021-05-06,05-11,0,0,0,0
2021-05-06,12-19,715,0,13709,0
2021-05-06,20-29,6145,0,335675,0
2021-05-06,30-39,9232,0,456286,0
2021-05-06,40-49,14905,0,606376,0
2021-05-06,50-59,23357,0,843761,0
2021-05-06,60-69,37451,0,827433,0
2021-05-06,70-79,53004,0,909325,0
2021-05-06,80-89,43613,0,2749433,0
2021-05-06,90+,9355,0,588005,0
2021-05-07,05-11,0,0,0,0
2021-05-07,12-19,780,0,14489,0
2021-05-07,20-29,7602,0,343277,0
2021-05-07,30-39,10162,0,466448,0
2021-05-07,40-49,17277,0,623653,0
2021-05-07,50-59,26228,0,869989,0
2021-05-07,60-69,40883,0,868316,0
2021-05-07,70-79,62006,0,971331,0
2021-05-07,80-89,39783,0,2789216,0
2021-05-07,90+,9062,0,597067,0
2021-05-08,05-11,0,0,0,0
2021-05-08,12-19,760,0,15249,0
2021-05-08,20-29,6400,0,349677,0
2021-05-08,30-39,9973,0,476421,0
2021-05-08,40-49,17760,0,641413,0
2021-05-08,50-59,28379,0,898368,0
2021-05-08,60-69,45991,0,914307,0
2021-05-08,70-79,55732,0,1027063,0
2021-05-08,80-89,37587,0,2826803,0
2021-05-08,90+,10783,0,607850,0
2021-05-09,05-11,0,0,0,0
2021-05-09,12-19,609,0,15858,0
2021-05-09,20-29,5112,0,354789,0
2021-05-09,30-39,8554,0,484975,0
2021-05-09,40-49,14319,0,655732,0
2021-05-09,50-59,22277,0,920645,0
2021-05-09,60-69,30107,0,944414,0
2021-05-09,70-79,40111,0,1067174,0
2021-05-09,80-89,17749,0,2844552,0
2021-05-09,90+,4343,0,612193,0
2021-05-10,05-11,0,0,0,0
2021-05-10,12-19,587,0,16445,0
2021-05-10,20-29,5631,0,360420,0
2021-05-10,30-39,8939,0,493914,0
2021-05-10,40-49,15907,0,671639,0
2021-05-10,50-59,24381,0,945026,0
2021-05-10,60-69,32650,0,977064,0
2021-05-10,70-79,50685,0,1117859,0
2021-05-10,80-89,20687,0,2865239,0
2021-05-10,90+,5594,0,617787,0
2021-05-11,05-11,0,0,0,0
2021-05-11,12-19,543,0,16988,0
2021-05-11,20-29,5858,0,366278,0
2021-05-11,30-39,9087,0,503001,0
2021-05-11,40-49,16196,0,687835,0
2021-05-11,50-59,24348,0,969374,0
2021-05-11,60-69,32675,0,1009739,0
2021-05-11,70-79,59191,0,1177050,0
2021-05-11,80-89,20976,0,2886215,0
2021-05-11,90+,6059,0,623846,0
2021-05-12,05-11,0,0,0,0
2021-05-12,12-19,626,0,17614,0
2021-05-12,20-29,5980,0,372258,0
2021-05-12,30-39,8894,0,511895,0
2021-05-12,40-49,15776,0,703611,0
2021-05-12,50-59,25339,0,994713,0
2021-05-12,60-69,34950,0,1044689,0
2021-05-12,70-79,54975,0,1232025,0
2021-05-12,80-89,25974,0,2912189,0
2021-05-12,90+,6605,0,630451,0
2021-05-13,05-11,0,0,0,0
2021-05-13,12-19,744,0,18358,0
2021-05-13,20-29,7090,0,379348,0
2021-05-13,30-39,10303,0,522198,0
2021-05-13,40-49,19498,0,723109,0
2021-05-13,50-59,30189,0,1024902,0
